"","date","hour","sonde","value","variety","culture","bac","modality"
"6511",2022-03-23,1899-12-31 03:00:00,"T_9",-6966.4522,"Ext",NA,NA,"Ext"
"6512",2022-03-23,1899-12-31 03:15:00,"T_9",-6966.4522,"Ext",NA,NA,"Ext"
"6513",2022-03-23,1899-12-31 03:30:00,"T_9",-6966.4522,"Ext",NA,NA,"Ext"
"6514",2022-03-23,1899-12-31 03:45:00,"T_9",-6966.4522,"Ext",NA,NA,"Ext"
"6515",2022-03-23,1899-12-31 04:00:00,"T_9",-6966.4522,"Ext",NA,NA,"Ext"
"6516",2022-03-23,1899-12-31 04:15:00,"T_9",-6966.4522,"Ext",NA,NA,"Ext"
"6517",2022-03-23,1899-12-31 04:30:00,"T_9",-6966.4522,"Ext",NA,NA,"Ext"
"6518",2022-03-23,1899-12-31 04:45:00,"T_9",-6966.4522,"Ext",NA,NA,"Ext"
"6519",2022-03-23,1899-12-31 05:00:00,"T_9",-6966.4522,"Ext",NA,NA,"Ext"
"6520",2022-03-23,1899-12-31 05:15:00,"T_9",-6966.4522,"Ext",NA,NA,"Ext"
"6521",2022-03-23,1899-12-31 05:30:00,"T_9",-6966.4522,"Ext",NA,NA,"Ext"
"6522",2022-03-23,1899-12-31 05:45:00,"T_9",-6966.4522,"Ext",NA,NA,"Ext"
"6523",2022-03-23,1899-12-31 06:00:00,"T_9",-6966.4522,"Ext",NA,NA,"Ext"
"6524",2022-03-23,1899-12-31 06:15:00,"T_9",-6966.4522,"Ext",NA,NA,"Ext"
"6525",2022-03-23,1899-12-31 06:30:00,"T_9",-6966.4522,"Ext",NA,NA,"Ext"
"6526",2022-03-23,1899-12-31 06:45:00,"T_9",-6966.4522,"Ext",NA,NA,"Ext"
"6527",2022-03-23,1899-12-31 07:00:00,"T_9",-6966.4522,"Ext",NA,NA,"Ext"
"6528",2022-03-23,1899-12-31 07:15:00,"T_9",-6966.4522,"Ext",NA,NA,"Ext"
"6529",2022-03-23,1899-12-31 07:30:00,"T_9",-6966.4522,"Ext",NA,NA,"Ext"
"6530",2022-03-23,1899-12-31 07:45:00,"T_9",-6966.4522,"Ext",NA,NA,"Ext"
"6531",2022-03-23,1899-12-31 08:00:00,"T_9",-6966.4522,"Ext",NA,NA,"Ext"
"6532",2022-03-23,1899-12-31 08:15:00,"T_9",-6966.4522,"Ext",NA,NA,"Ext"
"6533",2022-03-23,1899-12-31 08:30:00,"T_9",-6966.4522,"Ext",NA,NA,"Ext"
"6534",2052-01-01,1899-12-31,"T_9",22.056703,"Ext",NA,NA,"Ext"
"6535",2052-01-01,1899-12-31 00:15:00,"T_9",17.448464,"Ext",NA,NA,"Ext"
"6536",2052-01-01,1899-12-31 00:30:00,"T_9",14.950261,"Ext",NA,NA,"Ext"
"6537",2052-01-01,1899-12-31 00:45:00,"T_9",14.950261,"Ext",NA,NA,"Ext"
"6538",2052-01-01,1899-12-31 01:00:00,"T_9",15.398146,"Ext",NA,NA,"Ext"
"6539",2052-01-01,1899-12-31 01:15:00,"T_9",15.726595,"Ext",NA,NA,"Ext"
"6540",2052-01-01,1899-12-31 01:30:00,"T_9",15.806219,"Ext",NA,NA,"Ext"
"6541",2052-01-01,1899-12-31 01:45:00,"T_9",15.985373,"Ext",NA,NA,"Ext"
"6542",2052-01-01,1899-12-31 02:00:00,"T_9",16.97072,"Ext",NA,NA,"Ext"
"6543",2052-01-01,1899-12-31 02:15:00,"T_9",18.105362,"Ext",NA,NA,"Ext"
"6544",2052-01-01,1899-12-31 02:30:00,"T_9",18.274563,"Ext",NA,NA,"Ext"
"6545",2052-01-01,1899-12-31 02:45:00,"T_9",18.384046,"Ext",NA,NA,"Ext"
"6546",2052-01-01,1899-12-31 03:00:00,"T_9",18.26461,"Ext",NA,NA,"Ext"
"6547",2052-01-01,1899-12-31 03:15:00,"T_9",18.612965,"Ext",NA,NA,"Ext"
"6548",2052-01-01,1899-12-31 03:30:00,"T_9",18.433811,"Ext",NA,NA,"Ext"
"6549",2052-01-01,1899-12-31 03:45:00,"T_9",19.110615,"Ext",NA,NA,"Ext"
"6550",2052-01-01,1899-12-31 04:00:00,"T_9",19.419158,"Ext",NA,NA,"Ext"
"6551",2052-01-01,1899-12-31 04:15:00,"T_9",19.130521,"Ext",NA,NA,"Ext"
"6552",2052-01-01,1899-12-31 04:30:00,"T_9",18.881696,"Ext",NA,NA,"Ext"
"6553",2052-01-01,1899-12-31 04:45:00,"T_9",19.240004,"Ext",NA,NA,"Ext"
"6554",2052-01-01,1899-12-31 05:00:00,"T_9",18.712495,"Ext",NA,NA,"Ext"
"6555",2052-01-01,1899-12-31 05:15:00,"T_9",18.46367,"Ext",NA,NA,"Ext"
"6556",2052-01-01,1899-12-31 05:30:00,"T_9",18.26461,"Ext",NA,NA,"Ext"
"6557",2052-01-01,1899-12-31 05:45:00,"T_9",17.886396,"Ext",NA,NA,"Ext"
"6558",2052-01-01,1899-12-31 06:00:00,"T_9",17.538041,"Ext",NA,NA,"Ext"
"6559",2052-01-01,1899-12-31 06:15:00,"T_9",17.139921,"Ext",NA,NA,"Ext"
"6560",2052-01-01,1899-12-31 06:30:00,"T_9",16.811472,"Ext",NA,NA,"Ext"
"6561",2052-01-01,1899-12-31 06:45:00,"T_9",16.005279,"Ext",NA,NA,"Ext"
"6562",2052-01-01,1899-12-31 07:00:00,"T_9",14.353081,"Ext",NA,NA,"Ext"
"6563",2052-01-01,1899-12-31 07:15:00,"T_9",13.268204,"Ext",NA,NA,"Ext"
"6564",2052-01-01,1899-12-31 07:30:00,"T_9",12.043985,"Ext",NA,NA,"Ext"
"6565",2052-01-01,1899-12-31 07:45:00,"T_9",9.097897,"Ext",NA,NA,"Ext"
"6566",2052-01-01,1899-12-31 08:00:00,"T_9",8.003067,"Ext",NA,NA,"Ext"
"6567",2052-01-01,1899-12-31 08:15:00,"T_9",7.734336,"Ext",NA,NA,"Ext"
"6568",2052-01-01,1899-12-31 08:30:00,"T_9",7.445699,"Ext",NA,NA,"Ext"
"6569",2052-01-01,1899-12-31 08:45:00,"T_9",8.042879,"Ext",NA,NA,"Ext"
"6570",2052-01-01,1899-12-31 09:00:00,"T_9",8.11255,"Ext",NA,NA,"Ext"
"6571",2052-01-01,1899-12-31 09:15:00,"T_9",7.71443,"Ext",NA,NA,"Ext"
"6572",2052-01-01,1899-12-31 09:30:00,"T_9",6.1985881,"Ext",NA,NA,"Ext"
"6573",2052-01-01,1899-12-31 09:45:00,"T_9",4.3134899,"Ext",NA,NA,"Ext"
"6574",2052-01-01,1899-12-31 10:00:00,"T_9",3.1121628,"Ext",NA,NA,"Ext"
"6575",2052-01-01,1899-12-31 10:15:00,"T_9",3.2873356,"Ext",NA,NA,"Ext"
"6576",2052-01-01,1899-12-31 10:30:00,"T_9",2.9807832,"Ext",NA,NA,"Ext"
"6577",2052-01-01,1899-12-31 10:45:00,"T_9",4.2995557,"Ext",NA,NA,"Ext"
"6578",2052-01-01,1899-12-31 11:00:00,"T_9",2.8424365,"Ext",NA,NA,"Ext"
"6579",2052-01-01,1899-12-31 11:15:00,"T_9",1.5127157,"Ext",NA,NA,"Ext"
"6580",2052-01-01,1899-12-31 11:30:00,"T_9",1.5266499,"Ext",NA,NA,"Ext"
"6581",2052-01-01,1899-12-31 11:45:00,"T_9",2.3447865,"Ext",NA,NA,"Ext"
"6582",2052-01-01,1899-12-31 12:00:00,"T_9",2.1716043,"Ext",NA,NA,"Ext"
"6583",2052-01-01,1899-12-31 12:15:00,"T_9",2.6941368,"Ext",NA,NA,"Ext"
"6584",2052-01-01,1899-12-31 12:30:00,"T_9",1.8650519,"Ext",NA,NA,"Ext"
"6585",2052-01-01,1899-12-31 12:45:00,"T_9",0.6766637,"Ext",NA,NA,"Ext"
"6586",2052-01-01,1899-12-31 13:00:00,"T_9",0.5014909,"Ext",NA,NA,"Ext"
"6587",2052-01-01,1899-12-31 13:15:00,"T_9",-0.3236128,"Ext",NA,NA,"Ext"
"6588",2052-01-01,1899-12-31 13:30:00,"T_9",-0.257923,"Ext",NA,NA,"Ext"
"6589",2052-01-01,1899-12-31 13:45:00,"T_9",-0.2788243,"Ext",NA,NA,"Ext"
"6590",2052-01-01,1899-12-31 14:00:00,"T_9",0.1720466,"Ext",NA,NA,"Ext"
"6591",2052-01-01,1899-12-31 14:15:00,"T_9",0.568176,"Ext",NA,NA,"Ext"
"6592",2052-01-01,1899-12-31 14:30:00,"T_9",0.259633,"Ext",NA,NA,"Ext"
"6593",2052-01-01,1899-12-31 14:45:00,"T_9",0.5641948,"Ext",NA,NA,"Ext"
"6594",2052-01-01,1899-12-31 15:00:00,"T_9",1.8152869,"Ext",NA,NA,"Ext"
"6595",2052-01-01,1899-12-31 15:15:00,"T_9",2.8643331,"Ext",NA,NA,"Ext"
"6596",2052-01-01,1899-12-31 15:30:00,"T_9",2.1377641,"Ext",NA,NA,"Ext"
"6597",2052-01-01,1899-12-31 15:45:00,"T_9",2.0342529,"Ext",NA,NA,"Ext"
"6598",2052-01-01,1899-12-31 16:00:00,"T_9",1.6809214,"Ext",NA,NA,"Ext"
"6599",2052-01-01,1899-12-31 16:15:00,"T_9",-0.387312,"Ext",NA,NA,"Ext"
"6600",2052-01-01,1899-12-31 16:30:00,"T_9",-0.8610748,"Ext",NA,NA,"Ext"
"6601",2052-01-01,1899-12-31 16:45:00,"T_9",1.0309905,"Ext",NA,NA,"Ext"
"6602",2052-01-01,1899-12-31 17:00:00,"T_9",-0.1394823,"Ext",NA,NA,"Ext"
"6603",2052-01-01,1899-12-31 17:15:00,"T_9",-1.3716637,"Ext",NA,NA,"Ext"
"6604",2052-01-01,1899-12-31 17:30:00,"T_9",-1.4861232,"Ext",NA,NA,"Ext"
"6605",2052-01-01,1899-12-31 17:45:00,"T_9",-1.760826,"Ext",NA,NA,"Ext"
"6606",2052-01-01,1899-12-31 18:00:00,"T_9",-1.5557942,"Ext",NA,NA,"Ext"
"6607",2052-01-01,1899-12-31 18:15:00,"T_9",-1.8772761,"Ext",NA,NA,"Ext"
"6608",2052-01-01,1899-12-31 18:30:00,"T_9",-1.5677378,"Ext",NA,NA,"Ext"
"6609",2052-01-01,1899-12-31 18:45:00,"T_9",-2.377912,"Ext",NA,NA,"Ext"
"6610",2052-01-01,1899-12-31 19:00:00,"T_9",-2.1778567,"Ext",NA,NA,"Ext"
"6611",2052-01-01,1899-12-31 19:15:00,"T_9",-2.0136322,"Ext",NA,NA,"Ext"
"6612",2052-01-01,1899-12-31 19:30:00,"T_9",-2.397818,"Ext",NA,NA,"Ext"
"6613",2052-01-01,1899-12-31 19:45:00,"T_9",-1.9150975,"Ext",NA,NA,"Ext"
"6614",2052-01-01,1899-12-31 20:00:00,"T_9",-0.7824461,"Ext",NA,NA,"Ext"
"6615",2052-01-01,1899-12-31 20:15:00,"T_9",-1.3179175,"Ext",NA,NA,"Ext"
"6616",2052-01-01,1899-12-31 20:30:00,"T_9",-0.2509559,"Ext",NA,NA,"Ext"
"6617",2052-01-01,1899-12-31 20:45:00,"T_9",0.9483806,"Ext",NA,NA,"Ext"
"6618",2052-01-01,1899-12-31 21:00:00,"T_9",2.7916762,"Ext",NA,NA,"Ext"
"6619",2052-01-01,1899-12-31 21:15:00,"T_9",4.9803409,"Ext",NA,NA,"Ext"
"6620",2052-01-01,1899-12-31 21:30:00,"T_9",6.6076564,"Ext",NA,NA,"Ext"
"6621",2052-01-01,1899-12-31 21:45:00,"T_9",11.207933,"Ext",NA,NA,"Ext"
"6622",2052-01-01,1899-12-31 22:00:00,"T_9",18.543294,"Ext",NA,NA,"Ext"
"6623",2022-03-24,1899-12-31 09:15:00,"T_9",6.5091217,"Ext",NA,NA,"Ext"
"6624",2022-03-24,1899-12-31 09:30:00,"T_9",5.7676232,"Ext",NA,NA,"Ext"
"6625",2022-03-24,1899-12-31 09:45:00,"T_9",5.753689,"Ext",NA,NA,"Ext"
"6626",2022-03-24,1899-12-31 10:00:00,"T_9",5.853219,"Ext",NA,NA,"Ext"
"6627",2022-03-24,1899-12-31 10:15:00,"T_9",9.943902,"Ext",NA,NA,"Ext"
"6628",2022-03-24,1899-12-31 10:30:00,"T_9",10.152915,"Ext",NA,NA,"Ext"
"6629",2022-03-24,1899-12-31 10:45:00,"T_9",10.20268,"Ext",NA,NA,"Ext"
"6630",2022-03-24,1899-12-31 11:00:00,"T_9",10.192727,"Ext",NA,NA,"Ext"
"6631",2022-03-24,1899-12-31 11:15:00,"T_9",10.212633,"Ext",NA,NA,"Ext"
"6632",2022-03-24,1899-12-31 11:30:00,"T_9",10.232539,"Ext",NA,NA,"Ext"
"6633",2022-03-24,1899-12-31 11:45:00,"T_9",10.222586,"Ext",NA,NA,"Ext"
"6634",2022-03-24,1899-12-31 12:00:00,"T_9",11.69563,"Ext",NA,NA,"Ext"
"6635",2022-03-24,1899-12-31 12:15:00,"T_9",14.840778,"Ext",NA,NA,"Ext"
"6636",2022-03-24,1899-12-31 12:30:00,"T_9",14.791013,"Ext",NA,NA,"Ext"
"6637",2022-03-24,1899-12-31 12:45:00,"T_9",14.791013,"Ext",NA,NA,"Ext"
"6638",2022-03-24,1899-12-31 13:00:00,"T_9",14.791013,"Ext",NA,NA,"Ext"
"6639",2022-03-24,1899-12-31 13:15:00,"T_9",14.791013,"Ext",NA,NA,"Ext"
"6640",2022-03-24,1899-12-31 13:30:00,"T_9",18.374093,"Ext",NA,NA,"Ext"
"6641",2022-03-24,1899-12-31 13:45:00,"T_9",19.269863,"Ext",NA,NA,"Ext"
"6642",2022-03-24,1899-12-31 14:00:00,"T_9",19.309675,"Ext",NA,NA,"Ext"
"6643",2022-03-24,1899-12-31 14:15:00,"T_9",19.349487,"Ext",NA,NA,"Ext"
"6644",2022-03-24,1899-12-31 14:30:00,"T_9",19.319628,"Ext",NA,NA,"Ext"
"6645",2022-03-24,1899-12-31 14:45:00,"T_9",19.339534,"Ext",NA,NA,"Ext"
"6646",2022-03-24,1899-12-31 15:00:00,"T_9",19.349487,"Ext",NA,NA,"Ext"
"6647",2022-03-24,1899-12-31 15:15:00,"T_9",21.857643,"Ext",NA,NA,"Ext"
"6648",2022-03-24,1899-12-31 15:30:00,"T_9",23.878102,"Ext",NA,NA,"Ext"
"6649",2022-03-24,1899-12-31 15:45:00,"T_9",23.898008,"Ext",NA,NA,"Ext"
"6650",2022-03-24,1899-12-31 16:00:00,"T_9",27.759772,"Ext",NA,NA,"Ext"
"6651",2022-03-24,1899-12-31 16:15:00,"T_9",28.466435,"Ext",NA,NA,"Ext"
"6652",2022-03-24,1899-12-31 16:30:00,"T_9",35.334005,"Ext",NA,NA,"Ext"
"6653",2022-03-24,1899-12-31 16:45:00,"T_9",37.742631,"Ext",NA,NA,"Ext"
"6654",2022-03-24,1899-12-31 17:00:00,"T_9",37.782443,"Ext",NA,NA,"Ext"
"6655",2022-03-28,1899-12-31 16:30:00,"T_9",23.310781,"Ext",NA,NA,"Ext"
"6656",2022-03-28,1899-12-31 16:45:00,"T_9",23.360546,"Ext",NA,NA,"Ext"
"6657",2022-03-28,1899-12-31 17:00:00,"T_9",23.261016,"Ext",NA,NA,"Ext"
"6658",2022-03-28,1899-12-31 17:15:00,"T_9",23.489935,"Ext",NA,NA,"Ext"
"6659",2022-03-28,1899-12-31 17:30:00,"T_9",24.355846,"Ext",NA,NA,"Ext"
"6660",2022-03-28,1899-12-31 17:45:00,"T_9",24.385705,"Ext",NA,NA,"Ext"
"6661",2022-03-28,1899-12-31 18:00:00,"T_9",24.684295,"Ext",NA,NA,"Ext"
"6662",2022-03-28,1899-12-31 18:15:00,"T_9",24.107021,"Ext",NA,NA,"Ext"
"6663",2022-03-28,1899-12-31 18:30:00,"T_9",23.14158,"Ext",NA,NA,"Ext"
"6664",2022-03-28,1899-12-31 18:45:00,"T_9",23.420264,"Ext",NA,NA,"Ext"
"6665",2022-03-28,1899-12-31 19:00:00,"T_9",24.067209,"Ext",NA,NA,"Ext"
"6666",2022-03-28,1899-12-31 19:15:00,"T_9",23.261016,"Ext",NA,NA,"Ext"
"6667",2022-03-28,1899-12-31 19:30:00,"T_9",20.75286,"Ext",NA,NA,"Ext"
"6668",2022-03-28,1899-12-31 19:45:00,"T_9",19.618218,"Ext",NA,NA,"Ext"
"6669",2022-03-28,1899-12-31 20:00:00,"T_9",18.503482,"Ext",NA,NA,"Ext"
"6670",2022-03-28,1899-12-31 20:15:00,"T_9",17.398699,"Ext",NA,NA,"Ext"
"6671",2022-03-28,1899-12-31 20:30:00,"T_9",17.179733,"Ext",NA,NA,"Ext"
"6672",2022-03-28,1899-12-31 20:45:00,"T_9",16.542741,"Ext",NA,NA,"Ext"
"6673",2022-03-28,1899-12-31 21:00:00,"T_9",15.905749,"Ext",NA,NA,"Ext"
"6674",2022-03-28,1899-12-31 21:15:00,"T_9",15.537488,"Ext",NA,NA,"Ext"
"6675",2022-03-28,1899-12-31 21:30:00,"T_9",15.07965,"Ext",NA,NA,"Ext"
"6676",2022-03-28,1899-12-31 21:45:00,"T_9",14.830825,"Ext",NA,NA,"Ext"
"6677",2022-03-28,1899-12-31 22:00:00,"T_9",14.870637,"Ext",NA,NA,"Ext"
"6678",2022-03-28,1899-12-31 22:15:00,"T_9",14.372987,"Ext",NA,NA,"Ext"
"6679",2022-03-28,1899-12-31 22:30:00,"T_9",13.347828,"Ext",NA,NA,"Ext"
"6680",2022-03-28,1899-12-31 22:45:00,"T_9",13.317969,"Ext",NA,NA,"Ext"
"6681",2022-03-28,1899-12-31 23:00:00,"T_9",13.317969,"Ext",NA,NA,"Ext"
"6682",2022-03-28,1899-12-31 23:15:00,"T_9",13.497123,"Ext",NA,NA,"Ext"
"6683",2022-03-28,1899-12-31 23:30:00,"T_9",13.636465,"Ext",NA,NA,"Ext"
"6684",2022-03-28,1899-12-31 23:45:00,"T_9",13.28811,"Ext",NA,NA,"Ext"
"6685",2022-03-29,1899-12-31,"T_9",12.402293,"Ext",NA,NA,"Ext"
"6686",2022-03-29,1899-12-31 00:15:00,"T_9",11.974314,"Ext",NA,NA,"Ext"
"6687",2022-03-29,1899-12-31 00:30:00,"T_9",11.864831,"Ext",NA,NA,"Ext"
"6688",2022-03-29,1899-12-31 00:45:00,"T_9",12.183327,"Ext",NA,NA,"Ext"
"6689",2022-03-29,1899-12-31 01:00:00,"T_9",12.173374,"Ext",NA,NA,"Ext"
"6690",2022-03-29,1899-12-31 01:15:00,"T_9",12.581447,"Ext",NA,NA,"Ext"
"6691",2022-03-29,1899-12-31 01:30:00,"T_9",12.671024,"Ext",NA,NA,"Ext"
"6692",2022-03-29,1899-12-31 01:45:00,"T_9",12.541635,"Ext",NA,NA,"Ext"
"6693",2022-03-29,1899-12-31 02:00:00,"T_9",12.143515,"Ext",NA,NA,"Ext"
"6694",2022-03-29,1899-12-31 02:15:00,"T_9",12.362481,"Ext",NA,NA,"Ext"
"6695",2022-03-29,1899-12-31 02:30:00,"T_9",12.163421,"Ext",NA,NA,"Ext"
"6696",2022-03-29,1899-12-31 02:45:00,"T_9",12.243045,"Ext",NA,NA,"Ext"
"6697",2022-03-29,1899-12-31 03:00:00,"T_9",11.79516,"Ext",NA,NA,"Ext"
"6698",2022-03-29,1899-12-31 03:15:00,"T_9",12.382387,"Ext",NA,NA,"Ext"
"6699",2022-03-29,1899-12-31 03:30:00,"T_9",12.432152,"Ext",NA,NA,"Ext"
"6700",2022-03-29,1899-12-31 03:45:00,"T_9",11.416946,"Ext",NA,NA,"Ext"
"6701",2022-03-29,1899-12-31 04:00:00,"T_9",11.914596,"Ext",NA,NA,"Ext"
"6702",2022-03-29,1899-12-31 04:15:00,"T_9",12.014126,"Ext",NA,NA,"Ext"
"6703",2022-03-29,1899-12-31 04:30:00,"T_9",12.611306,"Ext",NA,NA,"Ext"
"6704",2022-03-29,1899-12-31 04:45:00,"T_9",13.039285,"Ext",NA,NA,"Ext"
"6705",2022-03-29,1899-12-31 05:00:00,"T_9",12.860131,"Ext",NA,NA,"Ext"
"6706",2022-03-29,1899-12-31 05:15:00,"T_9",12.840225,"Ext",NA,NA,"Ext"
"6707",2022-03-29,1899-12-31 05:30:00,"T_9",12.133562,"Ext",NA,NA,"Ext"
"6708",2022-03-29,1899-12-31 05:45:00,"T_9",12.262951,"Ext",NA,NA,"Ext"
"6709",2022-03-29,1899-12-31 06:00:00,"T_9",11.406993,"Ext",NA,NA,"Ext"
"6710",2022-03-29,1899-12-31 06:15:00,"T_9",12.024079,"Ext",NA,NA,"Ext"
"6711",2022-03-29,1899-12-31 06:30:00,"T_9",11.924549,"Ext",NA,NA,"Ext"
"6712",2022-03-29,1899-12-31 06:45:00,"T_9",12.372434,"Ext",NA,NA,"Ext"
"6713",2022-03-29,1899-12-31 07:00:00,"T_9",12.49187,"Ext",NA,NA,"Ext"
"6714",2022-03-29,1899-12-31 07:15:00,"T_9",11.735442,"Ext",NA,NA,"Ext"
"6715",2022-03-29,1899-12-31 07:30:00,"T_9",11.685677,"Ext",NA,NA,"Ext"
"6716",2022-03-29,1899-12-31 07:45:00,"T_9",11.5961,"Ext",NA,NA,"Ext"
"6717",2022-03-29,1899-12-31 08:00:00,"T_9",11.655818,"Ext",NA,NA,"Ext"
"6718",2022-03-29,1899-12-31 08:15:00,"T_9",12.083797,"Ext",NA,NA,"Ext"
"6719",2022-03-29,1899-12-31 08:30:00,"T_9",11.735442,"Ext",NA,NA,"Ext"
"6720",2022-03-29,1899-12-31 08:45:00,"T_9",12.840225,"Ext",NA,NA,"Ext"
"6721",2022-03-29,1899-12-31 09:00:00,"T_9",13.626512,"Ext",NA,NA,"Ext"
"6722",2022-03-29,1899-12-31 09:15:00,"T_9",13.895243,"Ext",NA,NA,"Ext"
"6723",2022-03-29,1899-12-31 09:30:00,"T_9",13.994773,"Ext",NA,NA,"Ext"
"6724",2022-03-29,1899-12-31 09:45:00,"T_9",14.542188,"Ext",NA,NA,"Ext"
"6725",2022-03-29,1899-12-31 10:00:00,"T_9",15.298616,"Ext",NA,NA,"Ext"
"6726",2022-03-29,1899-12-31 10:15:00,"T_9",15.885843,"Ext",NA,NA,"Ext"
"6727",2022-03-29,1899-12-31 10:30:00,"T_9",16.144621,"Ext",NA,NA,"Ext"
"6728",2022-03-29,1899-12-31 10:45:00,"T_9",16.035138,"Ext",NA,NA,"Ext"
"6729",2022-03-29,1899-12-31 11:00:00,"T_9",15.826125,"Ext",NA,NA,"Ext"
"6730",2022-03-29,1899-12-31 11:15:00,"T_9",16.602459,"Ext",NA,NA,"Ext"
"6731",2022-03-29,1899-12-31 11:30:00,"T_9",18.224798,"Ext",NA,NA,"Ext"
"6732",2022-03-29,1899-12-31 11:45:00,"T_9",19.35944,"Ext",NA,NA,"Ext"
"6733",2022-03-29,1899-12-31 12:00:00,"T_9",20.265163,"Ext",NA,NA,"Ext"
"6734",2022-03-29,1899-12-31 12:15:00,"T_9",20.095962,"Ext",NA,NA,"Ext"
"6735",2022-03-29,1899-12-31 12:30:00,"T_9",19.847137,"Ext",NA,NA,"Ext"
"6736",2022-03-29,1899-12-31 12:45:00,"T_9",20.364693,"Ext",NA,NA,"Ext"
"6737",2022-03-29,1899-12-31 13:00:00,"T_9",20.504035,"Ext",NA,NA,"Ext"
"6738",2022-03-29,1899-12-31 13:15:00,"T_9",20.265163,"Ext",NA,NA,"Ext"
"6739",2022-03-29,1899-12-31 13:30:00,"T_9",20.513988,"Ext",NA,NA,"Ext"
"6740",2022-03-29,1899-12-31 13:45:00,"T_9",20.732954,"Ext",NA,NA,"Ext"
"6741",2022-03-29,1899-12-31 14:00:00,"T_9",20.533894,"Ext",NA,NA,"Ext"
"6742",2022-03-29,1899-12-31 14:15:00,"T_9",20.504035,"Ext",NA,NA,"Ext"
"6743",2022-03-29,1899-12-31 14:30:00,"T_9",20.862343,"Ext",NA,NA,"Ext"
"6744",2022-03-29,1899-12-31 14:45:00,"T_9",20.971826,"Ext",NA,NA,"Ext"
"6745",2022-03-29,1899-12-31 15:00:00,"T_9",21.369946,"Ext",NA,NA,"Ext"
"6746",2022-03-29,1899-12-31 15:15:00,"T_9",21.290322,"Ext",NA,NA,"Ext"
"6747",2022-03-29,1899-12-31 15:30:00,"T_9",21.389852,"Ext",NA,NA,"Ext"
"6748",2022-03-29,1899-12-31 15:45:00,"T_9",21.141027,"Ext",NA,NA,"Ext"
"6749",2022-03-29,1899-12-31 16:00:00,"T_9",20.85239,"Ext",NA,NA,"Ext"
"6750",2022-03-29,1899-12-31 16:15:00,"T_9",20.723001,"Ext",NA,NA,"Ext"
"6751",2022-03-29,1899-12-31 16:30:00,"T_9",20.882249,"Ext",NA,NA,"Ext"
"6752",2022-03-29,1899-12-31 16:45:00,"T_9",20.792672,"Ext",NA,NA,"Ext"
"6753",2022-03-29,1899-12-31 17:00:00,"T_9",20.75286,"Ext",NA,NA,"Ext"
"6754",2022-03-29,1899-12-31 17:15:00,"T_9",20.683189,"Ext",NA,NA,"Ext"
"6755",2022-03-29,1899-12-31 17:30:00,"T_9",20.494082,"Ext",NA,NA,"Ext"
"6756",2022-03-29,1899-12-31 17:45:00,"T_9",20.35474,"Ext",NA,NA,"Ext"
"6757",2022-03-29,1899-12-31 18:00:00,"T_9",20.115868,"Ext",NA,NA,"Ext"
"6758",2022-03-29,1899-12-31 18:15:00,"T_9",21.001685,"Ext",NA,NA,"Ext"
"6759",2022-03-29,1899-12-31 18:30:00,"T_9",21.170886,"Ext",NA,NA,"Ext"
"6760",2022-03-29,1899-12-31 18:45:00,"T_9",21.290322,"Ext",NA,NA,"Ext"
"6761",2022-03-29,1899-12-31 19:00:00,"T_9",21.290322,"Ext",NA,NA,"Ext"
"6762",2022-03-29,1899-12-31 19:15:00,"T_9",21.310228,"Ext",NA,NA,"Ext"
"6763",2022-03-29,1899-12-31 19:30:00,"T_9",21.320181,"Ext",NA,NA,"Ext"
"6764",2022-03-29,1899-12-31 19:45:00,"T_9",21.270416,"Ext",NA,NA,"Ext"
"6765",2022-03-29,1899-12-31 20:00:00,"T_9",21.170886,"Ext",NA,NA,"Ext"
"6766",2022-03-29,1899-12-31 20:15:00,"T_9",21.041497,"Ext",NA,NA,"Ext"
"6767",2022-03-29,1899-12-31 20:30:00,"T_9",21.061403,"Ext",NA,NA,"Ext"
"6768",2022-03-29,1899-12-31 20:45:00,"T_9",21.021591,"Ext",NA,NA,"Ext"
"6769",2022-03-29,1899-12-31 21:00:00,"T_9",21.031544,"Ext",NA,NA,"Ext"
"6770",2022-03-29,1899-12-31 21:15:00,"T_9",20.991732,"Ext",NA,NA,"Ext"
"6771",2022-03-29,1899-12-31 21:30:00,"T_9",20.941967,"Ext",NA,NA,"Ext"
"6772",2022-03-29,1899-12-31 21:45:00,"T_9",20.902155,"Ext",NA,NA,"Ext"
"6773",2022-03-29,1899-12-31 22:00:00,"T_9",20.812578,"Ext",NA,NA,"Ext"
"6774",2022-03-29,1899-12-31 22:15:00,"T_9",20.703095,"Ext",NA,NA,"Ext"
"6775",2022-03-29,1899-12-31 22:30:00,"T_9",20.663283,"Ext",NA,NA,"Ext"
"6776",2022-03-29,1899-12-31 22:45:00,"T_9",20.633424,"Ext",NA,NA,"Ext"
"6777",2022-03-29,1899-12-31 23:00:00,"T_9",20.65333,"Ext",NA,NA,"Ext"
"6778",2022-03-29,1899-12-31 23:15:00,"T_9",20.593612,"Ext",NA,NA,"Ext"
"6779",2022-03-29,1899-12-31 23:30:00,"T_9",20.593612,"Ext",NA,NA,"Ext"
"6780",2022-03-29,1899-12-31 23:45:00,"T_9",20.5538,"Ext",NA,NA,"Ext"
"6781",2022-03-30,1899-12-31,"T_9",20.504035,"Ext",NA,NA,"Ext"
"6782",2022-03-30,1899-12-31 00:15:00,"T_9",20.384599,"Ext",NA,NA,"Ext"
