"","date_full","day","hour","sonde","value","variety","culture","rep"
"11318","09.11.2022 21:45","09.11.2022","21:45:00","T_14",9.568672,"2","mono","1"
"11319","09.11.2022 22:00","09.11.2022","22:00:00","T_14",9.299104,"2","mono","1"
"11320","09.11.2022 22:15","09.11.2022","22:15:00","T_14",9.309088,"2","mono","1"
"11321","09.11.2022 22:30","09.11.2022","22:30:00","T_14",9.398944,"2","mono","1"
"11322","09.11.2022 22:45","09.11.2022","22:45:00","T_14",9.548704,"2","mono","1"
"11323","09.11.2022 23:00","09.11.2022","23:00:00","T_14",9.678496,"2","mono","1"
"11324","09.11.2022 23:15","09.11.2022","23:15:00","T_14",9.458848,"2","mono","1"
"11325","09.11.2022 23:30","09.11.2022","23:30:00","T_14",9.319072,"2","mono","1"
"11326","09.11.2022 23:45","09.11.2022","23:45:00","T_14",9.169312,"2","mono","1"
"11327","10.11.2022 00:00","10.11.2022","00:00:00","T_14",9.059488,"2","mono","1"
"11328","10.11.2022 00:15","10.11.2022","00:15:00","T_14",9.019552,"2","mono","1"
"11329","10.11.2022 00:30","10.11.2022","00:30:00","T_14",9.299104,"2","mono","1"
"11330","10.11.2022 00:45","10.11.2022","00:45:00","T_14",9.169312,"2","mono","1"
"11331","10.11.2022 01:00","10.11.2022","01:00:00","T_14",8.949664,"2","mono","1"
"11332","10.11.2022 01:15","10.11.2022","01:15:00","T_14",8.949664,"2","mono","1"
"11333","10.11.2022 01:30","10.11.2022","01:30:00","T_14",9.28912,"2","mono","1"
"11334","10.11.2022 01:45","10.11.2022","01:45:00","T_14",9.728416,"2","mono","1"
"11335","10.11.2022 02:00","10.11.2022","02:00:00","T_14",9.83824,"2","mono","1"
"11336","10.11.2022 02:15","10.11.2022","02:15:00","T_14",9.349024,"2","mono","1"
"11337","10.11.2022 02:30","10.11.2022","02:30:00","T_14",9.448864,"2","mono","1"
"11338","10.11.2022 02:45","10.11.2022","02:45:00","T_14",9.898144,"2","mono","1"
"11339","10.11.2022 03:00","10.11.2022","03:00:00","T_14",9.808288,"2","mono","1"
"11340","10.11.2022 03:15","10.11.2022","03:15:00","T_14",9.628576,"2","mono","1"
"11341","10.11.2022 03:30","10.11.2022","03:30:00","T_14",9.518752,"2","mono","1"
"11342","10.11.2022 03:45","10.11.2022","03:45:00","T_14",9.458848,"2","mono","1"
"11343","10.11.2022 04:00","10.11.2022","04:00:00","T_14",9.179296,"2","mono","1"
"11344","10.11.2022 04:15","10.11.2022","04:15:00","T_14",8.769952,"2","mono","1"
"11345","10.11.2022 04:30","10.11.2022","04:30:00","T_14",8.9896,"2","mono","1"
"11346","10.11.2022 04:45","10.11.2022","04:45:00","T_14",9.2392,"2","mono","1"
"11347","10.11.2022 05:00","10.11.2022","05:00:00","T_14",9.33904,"2","mono","1"
"11348","10.11.2022 05:15","10.11.2022","05:15:00","T_14",9.428896,"2","mono","1"
"11349","10.11.2022 05:30","10.11.2022","05:30:00","T_14",9.448864,"2","mono","1"
"11350","10.11.2022 05:45","10.11.2022","05:45:00","T_14",9.28912,"2","mono","1"
"11351","10.11.2022 06:00","10.11.2022","06:00:00","T_14",8.730016,"2","mono","1"
"11352","10.11.2022 06:15","10.11.2022","06:15:00","T_14",7.352224,"2","mono","1"
"11353","10.11.2022 06:30","10.11.2022","06:30:00","T_14",6.6593344,"2","mono","1"
"11354","10.11.2022 06:45","10.11.2022","06:45:00","T_14",7.132576,"2","mono","1"
"11355","10.11.2022 07:00","10.11.2022","07:00:00","T_14",7.04272,"2","mono","1"
"11356","10.11.2022 07:15","10.11.2022","07:15:00","T_14",6.7432,"2","mono","1"
"11357","10.11.2022 07:30","10.11.2022","07:30:00","T_14",6.4826176,"2","mono","1"
"11358","10.11.2022 07:45","10.11.2022","07:45:00","T_14",7.29232,"2","mono","1"
"11359","10.11.2022 08:00","10.11.2022","08:00:00","T_14",7.372192,"2","mono","1"
"11360","10.11.2022 08:15","10.11.2022","08:15:00","T_14",7.39216,"2","mono","1"
"11361","10.11.2022 08:30","10.11.2022","08:30:00","T_14",7.2424,"2","mono","1"
"11362","10.11.2022 08:45","10.11.2022","08:45:00","T_14",7.19248,"2","mono","1"
"11363","10.11.2022 09:00","10.11.2022","09:00:00","T_14",8.14096,"2","mono","1"
"11364","10.11.2022 09:15","10.11.2022","09:15:00","T_14",8.660128,"2","mono","1"
"11365","10.11.2022 09:30","10.11.2022","09:30:00","T_14",8.360608,"2","mono","1"
"11366","10.11.2022 09:45","10.11.2022","09:45:00","T_14",8.64016,"2","mono","1"
"11367","10.11.2022 10:00","10.11.2022","10:00:00","T_14",10.63696,"2","mono","1"
"11368","10.11.2022 10:15","10.11.2022","10:15:00","T_14",12.054688,"2","mono","1"
"11369","10.11.2022 10:30","10.11.2022","10:30:00","T_14",12.344224,"2","mono","1"
"11370","10.11.2022 10:45","10.11.2022","10:45:00","T_14",12.7336,"2","mono","1"
"11371","10.11.2022 11:00","10.11.2022","11:00:00","T_14",13.28272,"2","mono","1"
"11372","10.11.2022 11:15","10.11.2022","11:15:00","T_14",13.512352,"2","mono","1"
"11373","10.11.2022 11:30","10.11.2022","11:30:00","T_14",13.652128,"2","mono","1"
"11374","10.11.2022 11:45","10.11.2022","11:45:00","T_14",13.921696,"2","mono","1"
"11375","10.11.2022 12:00","10.11.2022","12:00:00","T_14",13.971616,"2","mono","1"
"11376","10.11.2022 12:15","10.11.2022","12:15:00","T_14",14.151328,"2","mono","1"
"11377","10.11.2022 12:30","10.11.2022","12:30:00","T_14",14.390944,"2","mono","1"
"11378","10.11.2022 12:45","10.11.2022","12:45:00","T_14",14.740384,"2","mono","1"
"11379","10.11.2022 13:00","10.11.2022","13:00:00","T_14",14.910112,"2","mono","1"
"11380","10.11.2022 13:15","10.11.2022","13:15:00","T_14",15.049888,"2","mono","1"
"11381","10.11.2022 13:30","10.11.2022","13:30:00","T_14",14.910112,"2","mono","1"
"11382","10.11.2022 13:45","10.11.2022","13:45:00","T_14",14.560672,"2","mono","1"
"11383","10.11.2022 14:00","10.11.2022","14:00:00","T_14",14.690464,"2","mono","1"
"11384","10.11.2022 14:15","10.11.2022","14:15:00","T_14",14.840224,"2","mono","1"
"11385","10.11.2022 14:30","10.11.2022","14:30:00","T_14",15.019936,"2","mono","1"
"11386","10.11.2022 14:45","10.11.2022","14:45:00","T_14",15.788704,"2","mono","1"
"11387","10.11.2022 15:00","10.11.2022","15:00:00","T_14",14.950048,"2","mono","1"
"11388","10.11.2022 15:15","10.11.2022","15:15:00","T_14",14.550688,"2","mono","1"
"11389","10.11.2022 15:30","10.11.2022","15:30:00","T_14",13.841824,"2","mono","1"
"11390","10.11.2022 15:45","10.11.2022","15:45:00","T_14",13.4824,"2","mono","1"
"11391","10.11.2022 16:00","10.11.2022","16:00:00","T_14",13.063072,"2","mono","1"
"11392","10.11.2022 16:15","10.11.2022","16:15:00","T_14",12.573856,"2","mono","1"
"11393","10.11.2022 16:30","10.11.2022","16:30:00","T_14",12.024736,"2","mono","1"
"11394","10.11.2022 16:45","10.11.2022","16:45:00","T_14",11.275936,"2","mono","1"
"11395","10.11.2022 17:00","10.11.2022","17:00:00","T_14",10.896544,"2","mono","1"
"11396","10.11.2022 17:15","10.11.2022","17:15:00","T_14",10.08784,"2","mono","1"
"11397","10.11.2022 17:30","10.11.2022","17:30:00","T_14",9.219232,"2","mono","1"
"11398","10.11.2022 17:45","10.11.2022","17:45:00","T_14",8.78992,"2","mono","1"
"11399","10.11.2022 18:00","10.11.2022","18:00:00","T_14",8.650144,"2","mono","1"
"11400","10.11.2022 18:15","10.11.2022","18:15:00","T_14",9.4888,"2","mono","1"
"11401","10.11.2022 18:30","10.11.2022","18:30:00","T_14",9.878176,"2","mono","1"
"11402","10.11.2022 18:45","10.11.2022","18:45:00","T_14",10.247584,"2","mono","1"
"11403","10.11.2022 19:00","10.11.2022","19:00:00","T_14",10.357408,"2","mono","1"
"11404","10.11.2022 19:15","10.11.2022","19:15:00","T_14",10.347424,"2","mono","1"
"11405","10.11.2022 19:30","10.11.2022","19:30:00","T_14",10.267552,"2","mono","1"
"11406","10.11.2022 19:45","10.11.2022","19:45:00","T_14",10.147744,"2","mono","1"
"11407","10.11.2022 20:00","10.11.2022","20:00:00","T_14",10.117792,"2","mono","1"
"11408","10.11.2022 20:15","10.11.2022","20:15:00","T_14",9.997984,"2","mono","1"
"11409","10.11.2022 20:30","10.11.2022","20:30:00","T_14",9.978016,"2","mono","1"
"11410","10.11.2022 20:45","10.11.2022","20:45:00","T_14",9.718432,"2","mono","1"
"11411","10.11.2022 21:00","10.11.2022","21:00:00","T_14",9.149344,"2","mono","1"
"11412","10.11.2022 21:15","10.11.2022","21:15:00","T_14",7.79152,"2","mono","1"
"11413","10.11.2022 21:30","10.11.2022","21:30:00","T_14",7.082656,"2","mono","1"
"11414","10.11.2022 21:45","10.11.2022","21:45:00","T_14",6.5964352,"2","mono","1"
"11415","10.11.2022 22:00","10.11.2022","22:00:00","T_14",7.102624,"2","mono","1"
"11416","10.11.2022 22:15","10.11.2022","22:15:00","T_14",7.302304,"2","mono","1"
"11417","10.11.2022 22:30","10.11.2022","22:30:00","T_14",8.051104,"2","mono","1"
"11418","10.11.2022 22:45","10.11.2022","22:45:00","T_14",8.670112,"2","mono","1"
"11419","10.11.2022 23:00","10.11.2022","23:00:00","T_14",9.049504,"2","mono","1"
"11420","10.11.2022 23:15","10.11.2022","23:15:00","T_14",9.259168,"2","mono","1"
"11421","10.11.2022 23:30","10.11.2022","23:30:00","T_14",9.38896,"2","mono","1"
"11422","10.11.2022 23:45","10.11.2022","23:45:00","T_14",9.43888,"2","mono","1"
"11423","11.11.2022 00:00","11.11.2022","00:00:00","T_14",9.508768,"2","mono","1"
"11424","11.11.2022 00:15","11.11.2022","00:15:00","T_14",9.508768,"2","mono","1"
"11425","11.11.2022 00:30","11.11.2022","00:30:00","T_14",9.4888,"2","mono","1"
"11426","11.11.2022 00:45","11.11.2022","00:45:00","T_14",9.43888,"2","mono","1"
"11427","11.11.2022 01:00","11.11.2022","01:00:00","T_14",9.38896,"2","mono","1"
"11428","11.11.2022 01:15","11.11.2022","01:15:00","T_14",9.53872,"2","mono","1"
"11429","11.11.2022 01:30","11.11.2022","01:30:00","T_14",9.568672,"2","mono","1"
"11430","11.11.2022 01:45","11.11.2022","01:45:00","T_14",9.598624,"2","mono","1"
"11431","11.11.2022 02:00","11.11.2022","02:00:00","T_14",9.548704,"2","mono","1"
"11432","11.11.2022 02:15","11.11.2022","02:15:00","T_14",9.309088,"2","mono","1"
"11433","11.11.2022 02:30","11.11.2022","02:30:00","T_14",8.869792,"2","mono","1"
"11434","11.11.2022 02:45","11.11.2022","02:45:00","T_14",8.430496,"2","mono","1"
"11435","11.11.2022 03:00","11.11.2022","03:00:00","T_14",8.560288,"2","mono","1"
"11436","11.11.2022 03:15","11.11.2022","03:15:00","T_14",8.69008,"2","mono","1"
"11437","11.11.2022 03:30","11.11.2022","03:30:00","T_14",8.859808,"2","mono","1"
"11438","11.11.2022 03:45","11.11.2022","03:45:00","T_14",8.670112,"2","mono","1"
"11439","11.11.2022 04:00","11.11.2022","04:00:00","T_14",7.921312,"2","mono","1"
"11440","11.11.2022 04:15","11.11.2022","04:15:00","T_14",7.971232,"2","mono","1"
"11441","11.11.2022 04:30","11.11.2022","04:30:00","T_14",7.492,"2","mono","1"
"11442","11.11.2022 04:45","11.11.2022","04:45:00","T_14",6.0353344,"2","mono","1"
"11443","11.11.2022 05:00","11.11.2022","05:00:00","T_14",5.19568,"2","mono","1"
"11444","11.11.2022 05:15","11.11.2022","05:15:00","T_14",5.0329408,"2","mono","1"
"11445","11.11.2022 05:30","11.11.2022","05:30:00","T_14",4.9400896,"2","mono","1"
"11446","11.11.2022 05:45","11.11.2022","05:45:00","T_14",5.2875328,"2","mono","1"
"11447","11.11.2022 06:00","11.11.2022","06:00:00","T_14",5.634976,"2","mono","1"
"11448","11.11.2022 06:15","11.11.2022","06:15:00","T_14",5.510176,"2","mono","1"
"11449","11.11.2022 06:30","11.11.2022","06:30:00","T_14",5.6968768,"2","mono","1"
"11450","11.11.2022 06:45","11.11.2022","06:45:00","T_14",6.209056,"2","mono","1"
"11451","11.11.2022 07:00","11.11.2022","07:00:00","T_14",6.4995904,"2","mono","1"
"11452","11.11.2022 07:15","11.11.2022","07:15:00","T_14",6.3658048,"2","mono","1"
"11453","11.11.2022 07:30","11.11.2022","07:30:00","T_14",6.1301824,"2","mono","1"
"11454","11.11.2022 07:45","11.11.2022","07:45:00","T_14",5.924512,"2","mono","1"
"11455","11.11.2022 08:00","11.11.2022","08:00:00","T_14",6.1152064,"2","mono","1"
"11456","11.11.2022 08:15","11.11.2022","08:15:00","T_14",7.372192,"2","mono","1"
"11457","11.11.2022 08:30","11.11.2022","08:30:00","T_14",8.120992,"2","mono","1"
"11458","11.11.2022 08:45","11.11.2022","08:45:00","T_14",8.69008,"2","mono","1"
"11459","11.11.2022 09:00","11.11.2022","09:00:00","T_14",9.129376,"2","mono","1"
"11460","11.11.2022 09:15","11.11.2022","09:15:00","T_14",9.528736,"2","mono","1"
"11461","11.11.2022 09:30","11.11.2022","09:30:00","T_14",9.948064,"2","mono","1"
"11462","11.11.2022 09:45","11.11.2022","09:45:00","T_14",10.227616,"2","mono","1"
"11463","11.11.2022 10:00","11.11.2022","10:00:00","T_14",10.547104,"2","mono","1"
"11464","11.11.2022 10:15","11.11.2022","10:15:00","T_14",10.666912,"2","mono","1"
"11465","11.11.2022 10:30","11.11.2022","10:30:00","T_14",10.956448,"2","mono","1"
"11466","11.11.2022 10:45","11.11.2022","10:45:00","T_14",11.375776,"2","mono","1"
"11467","11.11.2022 11:00","11.11.2022","11:00:00","T_14",11.63536,"2","mono","1"
"11468","11.11.2022 11:15","11.11.2022","11:15:00","T_14",11.855008,"2","mono","1"
"11469","11.11.2022 11:30","11.11.2022","11:30:00","T_14",12.324256,"2","mono","1"
"11470","11.11.2022 11:45","11.11.2022","11:45:00","T_14",12.414112,"2","mono","1"
"11471","11.11.2022 12:00","11.11.2022","12:00:00","T_14",12.893344,"2","mono","1"
"11472","11.11.2022 12:15","11.11.2022","12:15:00","T_14",13.043104,"2","mono","1"
"11473","11.11.2022 12:30","11.11.2022","12:30:00","T_14",12.943264,"2","mono","1"
"11474","11.11.2022 12:45","11.11.2022","12:45:00","T_14",13.063072,"2","mono","1"
"11475","11.11.2022 13:00","11.11.2022","13:00:00","T_14",13.172896,"2","mono","1"
"11476","11.11.2022 13:15","11.11.2022","13:15:00","T_14",12.813472,"2","mono","1"
"11477","11.11.2022 13:30","11.11.2022","13:30:00","T_14",12.913312,"2","mono","1"
"11478","11.11.2022 13:45","11.11.2022","13:45:00","T_14",13.212832,"2","mono","1"
"11479","11.11.2022 14:00","11.11.2022","14:00:00","T_14",14.03152,"2","mono","1"
"11480","11.11.2022 14:15","11.11.2022","14:15:00","T_14",14.360992,"2","mono","1"
"11481","11.11.2022 14:30","11.11.2022","14:30:00","T_14",13.761952,"2","mono","1"
"11482","11.11.2022 14:45","11.11.2022","14:45:00","T_14",13.741984,"2","mono","1"
"11483","11.11.2022 15:00","11.11.2022","15:00:00","T_14",13.4824,"2","mono","1"
"11484","11.11.2022 15:15","11.11.2022","15:15:00","T_14",13.112992,"2","mono","1"
"11485","11.11.2022 15:30","11.11.2022","15:30:00","T_14",12.573856,"2","mono","1"
"11486","11.11.2022 15:45","11.11.2022","15:45:00","T_14",12.314272,"2","mono","1"
"11487","11.11.2022 16:00","11.11.2022","16:00:00","T_14",12.394144,"2","mono","1"
"11488","11.11.2022 16:15","11.11.2022","16:15:00","T_14",11.815072,"2","mono","1"
"11489","11.11.2022 16:30","11.11.2022","16:30:00","T_14",10.956448,"2","mono","1"
"11490","11.11.2022 16:45","11.11.2022","16:45:00","T_14",9.968032,"2","mono","1"
"11491","11.11.2022 17:00","11.11.2022","17:00:00","T_14",8.9896,"2","mono","1"
"11492","11.11.2022 17:15","11.11.2022","17:15:00","T_14",8.510368,"2","mono","1"
"11493","11.11.2022 17:30","11.11.2022","17:30:00","T_14",8.081056,"2","mono","1"
"11494","11.11.2022 17:45","11.11.2022","17:45:00","T_14",7.851424,"2","mono","1"
"11495","11.11.2022 18:00","11.11.2022","18:00:00","T_14",7.39216,"2","mono","1"
"11496","11.11.2022 18:15","11.11.2022","18:15:00","T_14",6.972832,"2","mono","1"
"11497","11.11.2022 18:30","11.11.2022","18:30:00","T_14",6.7402048,"2","mono","1"
"11498","11.11.2022 18:45","11.11.2022","18:45:00","T_14",7.112608,"2","mono","1"
"11499","11.11.2022 19:00","11.11.2022","19:00:00","T_14",7.2424,"2","mono","1"
"11500","11.11.2022 19:15","11.11.2022","19:15:00","T_14",7.012768,"2","mono","1"
"11501","11.11.2022 19:30","11.11.2022","19:30:00","T_14",7.312288,"2","mono","1"
"11502","11.11.2022 19:45","11.11.2022","19:45:00","T_14",6.698272,"2","mono","1"
"11503","11.11.2022 20:00","11.11.2022","20:00:00","T_14",6.7102528,"2","mono","1"
"11504","11.11.2022 20:15","11.11.2022","20:15:00","T_14",5.7787456,"2","mono","1"
"11505","11.11.2022 20:30","11.11.2022","20:30:00","T_14",5.4243136,"2","mono","1"
"11506","11.11.2022 20:45","11.11.2022","20:45:00","T_14",5.5940416,"2","mono","1"
"11507","11.11.2022 21:00","11.11.2022","21:00:00","T_14",4.8522304,"2","mono","1"
"11508","11.11.2022 21:15","11.11.2022","21:15:00","T_14",4.52176,"2","mono","1"
"11509","11.11.2022 21:30","11.11.2022","21:30:00","T_14",4.8252736,"2","mono","1"
"11510","11.11.2022 21:45","11.11.2022","21:45:00","T_14",4.7983168,"2","mono","1"
"11511","11.11.2022 22:00","11.11.2022","22:00:00","T_14",4.7384128,"2","mono","1"
"11512","11.11.2022 22:15","11.11.2022","22:15:00","T_14",5.350432,"2","mono","1"
"11513","11.11.2022 22:30","11.11.2022","22:30:00","T_14",4.9979968,"2","mono","1"
"11514","11.11.2022 22:45","11.11.2022","22:45:00","T_14",4.0914496,"2","mono","1"
"11515","11.11.2022 23:00","11.11.2022","23:00:00","T_14",4.4997952,"2","mono","1"
"11516","11.11.2022 23:15","11.11.2022","23:15:00","T_14",4.8801856,"2","mono","1"
"11517","11.11.2022 23:30","11.11.2022","23:30:00","T_14",4.4997952,"2","mono","1"
"11518","11.11.2022 23:45","11.11.2022","23:45:00","T_14",4.32208,"2","mono","1"
"11519","12.11.2022 00:00","12.11.2022","00:00:00","T_14",5.0199616,"2","mono","1"
"11520","12.11.2022 00:15","12.11.2022","00:15:00","T_14",5.799712,"2","mono","1"
"11521","12.11.2022 00:30","12.11.2022","00:30:00","T_14",6.4616512,"2","mono","1"
"11522","12.11.2022 00:45","12.11.2022","00:45:00","T_14",7.062688,"2","mono","1"
"11523","12.11.2022 01:00","12.11.2022","01:00:00","T_14",7.482016,"2","mono","1"
"11524","12.11.2022 01:15","12.11.2022","01:15:00","T_14",7.79152,"2","mono","1"
"11525","12.11.2022 01:30","12.11.2022","01:30:00","T_14",7.971232,"2","mono","1"
"11526","12.11.2022 01:45","12.11.2022","01:45:00","T_14",8.120992,"2","mono","1"
"11527","12.11.2022 02:00","12.11.2022","02:00:00","T_14",8.2408,"2","mono","1"
"11528","12.11.2022 02:15","12.11.2022","02:15:00","T_14",8.29072,"2","mono","1"
"11529","12.11.2022 02:30","12.11.2022","02:30:00","T_14",8.380576,"2","mono","1"
"11530","12.11.2022 02:45","12.11.2022","02:45:00","T_14",8.460448,"2","mono","1"
"11531","12.11.2022 03:00","12.11.2022","03:00:00","T_14",8.400544,"2","mono","1"
"11532","12.11.2022 03:15","12.11.2022","03:15:00","T_14",8.380576,"2","mono","1"
"11533","12.11.2022 03:30","12.11.2022","03:30:00","T_14",8.470432,"2","mono","1"
"11534","12.11.2022 03:45","12.11.2022","03:45:00","T_14",8.520352,"2","mono","1"
"11535","12.11.2022 04:00","12.11.2022","04:00:00","T_14",8.480416,"2","mono","1"
"11536","12.11.2022 04:15","12.11.2022","04:15:00","T_14",8.400544,"2","mono","1"
"11537","12.11.2022 04:30","12.11.2022","04:30:00","T_14",8.34064,"2","mono","1"
"11538","12.11.2022 04:45","12.11.2022","04:45:00","T_14",8.370592,"2","mono","1"
"11539","12.11.2022 05:00","12.11.2022","05:00:00","T_14",8.400544,"2","mono","1"
"11540","12.11.2022 05:15","12.11.2022","05:15:00","T_14",8.450464,"2","mono","1"
"11541","12.11.2022 05:30","12.11.2022","05:30:00","T_14",8.460448,"2","mono","1"
"11542","12.11.2022 05:45","12.11.2022","05:45:00","T_14",8.450464,"2","mono","1"
"11543","12.11.2022 06:00","12.11.2022","06:00:00","T_14",8.380576,"2","mono","1"
"11544","12.11.2022 06:15","12.11.2022","06:15:00","T_14",8.360608,"2","mono","1"
"11545","12.11.2022 06:30","12.11.2022","06:30:00","T_14",8.410528,"2","mono","1"
"11546","12.11.2022 06:45","12.11.2022","06:45:00","T_14",8.400544,"2","mono","1"
"11547","12.11.2022 07:00","12.11.2022","07:00:00","T_14",8.360608,"2","mono","1"
"11548","12.11.2022 07:15","12.11.2022","07:15:00","T_14",8.34064,"2","mono","1"
"11549","12.11.2022 07:30","12.11.2022","07:30:00","T_14",8.310688,"2","mono","1"
"11550","12.11.2022 07:45","12.11.2022","07:45:00","T_14",8.400544,"2","mono","1"
"11551","12.11.2022 08:00","12.11.2022","08:00:00","T_14",8.460448,"2","mono","1"
"11552","12.11.2022 08:15","12.11.2022","08:15:00","T_14",8.500384,"2","mono","1"
"11553","12.11.2022 08:30","12.11.2022","08:30:00","T_14",8.600224,"2","mono","1"
"11554","12.11.2022 08:45","12.11.2022","08:45:00","T_14",8.749984,"2","mono","1"
"11555","12.11.2022 09:00","12.11.2022","09:00:00","T_14",8.919712,"2","mono","1"
"11556","12.11.2022 09:15","12.11.2022","09:15:00","T_14",9.18928,"2","mono","1"
"11557","12.11.2022 09:30","12.11.2022","09:30:00","T_14",9.38896,"2","mono","1"
"11558","12.11.2022 09:45","12.11.2022","09:45:00","T_14",9.508768,"2","mono","1"
"11559","12.11.2022 10:00","12.11.2022","10:00:00","T_14",9.628576,"2","mono","1"
"11560","12.11.2022 10:15","12.11.2022","10:15:00","T_14",9.728416,"2","mono","1"
"11561","12.11.2022 10:30","12.11.2022","10:30:00","T_14",9.78832,"2","mono","1"
"11562","12.11.2022 10:45","12.11.2022","10:45:00","T_14",9.908128,"2","mono","1"
"11563","12.11.2022 11:00","12.11.2022","11:00:00","T_14",10.077856,"2","mono","1"
"11564","12.11.2022 11:15","12.11.2022","11:15:00","T_14",10.077856,"2","mono","1"
"11565","12.11.2022 11:30","12.11.2022","11:30:00","T_14",10.367392,"2","mono","1"
"11566","12.11.2022 11:45","12.11.2022","11:45:00","T_14",10.447264,"2","mono","1"
"11567","12.11.2022 12:00","12.11.2022","12:00:00","T_14",10.776736,"2","mono","1"
"11568","12.11.2022 12:15","12.11.2022","12:15:00","T_14",10.88656,"2","mono","1"
"11569","12.11.2022 12:30","12.11.2022","12:30:00","T_14",10.966432,"2","mono","1"
"11570","12.11.2022 12:45","12.11.2022","12:45:00","T_14",11.13616,"2","mono","1"
"11571","12.11.2022 13:00","12.11.2022","13:00:00","T_14",11.236,"2","mono","1"
"11572","12.11.2022 13:15","12.11.2022","13:15:00","T_14",11.38576,"2","mono","1"
"11573","12.11.2022 13:30","12.11.2022","13:30:00","T_14",11.525536,"2","mono","1"
"11574","12.11.2022 13:45","12.11.2022","13:45:00","T_14",11.415712,"2","mono","1"
"11575","12.11.2022 14:00","12.11.2022","14:00:00","T_14",11.445664,"2","mono","1"
"11576","12.11.2022 14:15","12.11.2022","14:15:00","T_14",11.4856,"2","mono","1"
"11577","12.11.2022 14:30","12.11.2022","14:30:00","T_14",11.595424,"2","mono","1"
"11578","12.11.2022 14:45","12.11.2022","14:45:00","T_14",11.265952,"2","mono","1"
"11579","12.11.2022 15:00","12.11.2022","15:00:00","T_14",11.08624,"2","mono","1"
"11580","12.11.2022 15:15","12.11.2022","15:15:00","T_14",11.006368,"2","mono","1"
"11581","12.11.2022 15:30","12.11.2022","15:30:00","T_14",10.966432,"2","mono","1"
"11582","12.11.2022 15:45","12.11.2022","15:45:00","T_14",10.7368,"2","mono","1"
"11583","12.11.2022 16:00","12.11.2022","16:00:00","T_14",10.357408,"2","mono","1"
"11584","12.11.2022 16:15","12.11.2022","16:15:00","T_14",10.017952,"2","mono","1"
"11585","12.11.2022 16:30","12.11.2022","16:30:00","T_14",9.668512,"2","mono","1"
"11586","12.11.2022 16:45","12.11.2022","16:45:00","T_14",9.418912,"2","mono","1"
"11587","12.11.2022 17:00","12.11.2022","17:00:00","T_14",9.299104,"2","mono","1"
"11588","12.11.2022 17:15","12.11.2022","17:15:00","T_14",8.949664,"2","mono","1"
"11589","12.11.2022 17:30","12.11.2022","17:30:00","T_14",9.019552,"2","mono","1"
"11590","12.11.2022 17:45","12.11.2022","17:45:00","T_14",9.219232,"2","mono","1"
"11591","12.11.2022 18:00","12.11.2022","18:00:00","T_14",9.2392,"2","mono","1"
"11592","12.11.2022 18:15","12.11.2022","18:15:00","T_14",9.249184,"2","mono","1"
"11593","12.11.2022 18:30","12.11.2022","18:30:00","T_14",8.879776,"2","mono","1"
"11594","12.11.2022 18:45","12.11.2022","18:45:00","T_14",8.480416,"2","mono","1"
"11595","12.11.2022 19:00","12.11.2022","19:00:00","T_14",8.220832,"2","mono","1"
"11596","12.11.2022 19:15","12.11.2022","19:15:00","T_14",8.150944,"2","mono","1"
"11597","12.11.2022 19:30","12.11.2022","19:30:00","T_14",8.610208,"2","mono","1"
"11598","12.11.2022 19:45","12.11.2022","19:45:00","T_14",8.829856,"2","mono","1"
"11599","12.11.2022 20:00","12.11.2022","20:00:00","T_14",8.909728,"2","mono","1"
"11600","12.11.2022 20:15","12.11.2022","20:15:00","T_14",8.510368,"2","mono","1"
"11601","12.11.2022 20:30","12.11.2022","20:30:00","T_14",8.580256,"2","mono","1"
"11602","12.11.2022 20:45","12.11.2022","20:45:00","T_14",8.400544,"2","mono","1"
"11603","12.11.2022 21:00","12.11.2022","21:00:00","T_14",8.480416,"2","mono","1"
"11604","12.11.2022 21:15","12.11.2022","21:15:00","T_14",8.720032,"2","mono","1"
"11605","12.11.2022 21:30","12.11.2022","21:30:00","T_14",8.779936,"2","mono","1"
"11606","12.11.2022 21:45","12.11.2022","21:45:00","T_14",8.630176,"2","mono","1"
"11607","12.11.2022 22:00","12.11.2022","22:00:00","T_14",8.480416,"2","mono","1"
"11608","12.11.2022 22:15","12.11.2022","22:15:00","T_14",8.580256,"2","mono","1"
"11609","12.11.2022 22:30","12.11.2022","22:30:00","T_14",8.710048,"2","mono","1"
"11610","12.11.2022 22:45","12.11.2022","22:45:00","T_14",8.64016,"2","mono","1"
"11611","12.11.2022 23:00","12.11.2022","23:00:00","T_14",8.44048,"2","mono","1"
"11612","12.11.2022 23:15","12.11.2022","23:15:00","T_14",8.4904,"2","mono","1"
"11613","12.11.2022 23:30","12.11.2022","23:30:00","T_14",8.560288,"2","mono","1"
"11614","12.11.2022 23:45","12.11.2022","23:45:00","T_14",8.54032,"2","mono","1"
"11615","13.11.2022 00:00","13.11.2022","00:00:00","T_14",8.081056,"2","mono","1"
"11616","13.11.2022 00:15","13.11.2022","00:15:00","T_14",7.771552,"2","mono","1"
"11617","13.11.2022 00:30","13.11.2022","00:30:00","T_14",7.781536,"2","mono","1"
"11618","13.11.2022 00:45","13.11.2022","00:45:00","T_14",8.001184,"2","mono","1"
"11619","13.11.2022 01:00","13.11.2022","01:00:00","T_14",8.19088,"2","mono","1"
"11620","13.11.2022 01:15","13.11.2022","01:15:00","T_14",8.031136,"2","mono","1"
