date;experiment_type;Sampling_campain;variety;culture;bloc;sample_type;Sample ID;Glucoraphanin;Progoitrin isomer;Glucoalyssin;Gluconapoleiferin;Gluconapin;Butyl-GS;Glucobrassicanapin;Glucobrassicin;Gluconasturtiin;Methoxyglucobrassicin;Neoglucobrassicin;Unknown GLS (C16H20N2O11S2);total 
03.10.2023;eva2024;EVA_2_BF;Ma;Mo;1;feuille;240108_LM_GLS_colza_sample_6;67.80952381;444.5714286;531.4285714;19.42857143;510.0952381;7.238095238;262.0952381;418.6666667;82.66666667;62.47619048;93.71428571;24.38095238;2524.571429
03.10.2023;eva2024;EVA_2_BF;An;Mo;1;feuille;240108_LM_GLS_colza_sample_7;53.79746835;487.0253165;431.9620253;21.83544304;547.7848101;1.898734177;281.9620253;389.556962;68.35443038;51.26582278;564.2405063;12.97468354;2912.658228
03.10.2023;eva2024;EVA_2_BF;An;Mo;1;feuille;240108_LM_GLS_colza_sample_8;21.76870748;241.1564626;122.7891156;23.46938776;145.5782313;11.2244898;154.4217687;643.537415;35.03401361;51.02040816;480.6122449;5.102040816;1935.714286
03.10.2023;eva2024;EVA_2_BF;An;Mo;1;feuille;240108_LM_GLS_colza_sample_9;43.40770791;343.2048682;265.7200811;19.47261663;352.535497;0;160.6490872;321.703854;57.60649087;66.53144016;1570.791075;8.92494929;3210.547667
03.10.2023;eva2024;EVA_2_BF;Fe;As;1;feuille;240108_LM_GLS_colza_sample_10;7.638888889;334.0277778;154.1666667;31.94444444;194.0972222;4.861111111;366.3194444;496.5277778;28.47222222;50.69444444;239.5833333;9.375;1917.708333
03.10.2023;eva2024;EVA_2_BF;Fe;As;1;feuille;240108_LM_GLS_colza_sample_11;28.61896839;204.6589018;196.672213;13.64392679;198.0033278;2.995008319;213.3111481;629.2845258;55.24126456;44.59234609;322.1297837;7.65391015;1916.805324
03.10.2023;eva2024;EVA_2_BF;Fe;As;1;feuille;240108_LM_GLS_colza_sample_12;31.1827957;258.0645161;264.516129;18.63799283;241.5770609;3.584229391;222.2222222;586.0215054;49.10394265;41.57706093;265.2329749;7.885304659;1989.605735
03.10.2023;eva2024;EVA_2_BF;Ma;As;1;feuille;240108_LM_GLS_colza_sample_13;87.42004264;365.4584222;412.793177;23.45415778;345.8422175;6.823027719;221.3219616;1402.985075;69.93603412;91.68443497;514.2857143;13.64605544;3555.65032
03.10.2023;eva2024;EVA_2_BF;Ma;As;1;feuille;240108_LM_GLS_colza_sample_14;47.43083004;507.9051383;415.0197628;17.78656126;406.7193676;3.162055336;257.7075099;387.3517787;58.89328063;43.08300395;132.8063241;13.43873518;2291.304348
03.10.2023;eva2024;EVA_2_BF;Ma;As;1;feuille;240108_LM_GLS_colza_sample_15;53.19148936;313.1914894;305.5319149;16.17021277;265.106383;8.085106383;188.9361702;547.6595745;44.68085106;53.61702128;231.4893617;17.0212766;2044.680851
03.10.2023;eva2024;EVA_2_BF;An;As;1;feuille;240108_LM_GLS_colza_sample_16;24.4488978;436.8737475;321.8436874;34.86973948;476.1523046;2.805611222;377.1543086;305.01002;71.34268537;38.47695391;359.1182365;12.4248497;2460.521042
03.10.2023;eva2024;EVA_2_BF;An;As;1;feuille;240108_LM_GLS_colza_sample_17;36.04240283;625.0883392;312.3674912;36.74911661;403.5335689;3.533568905;275.2650177;493.639576;54.77031802;47.70318021;965.3710247;6.360424028;3260.424028
03.10.2023;eva2024;EVA_2_BF;An;As;1;feuille;240108_LM_GLS_colza_sample_18;0;8.130081301;5.149051491;0;6.775067751;0;6.233062331;8.130081301;0.27100271;0;14.63414634;0;49.32249322
03.10.2023;eva2024;EVA_2_BF;An;Mo;2;feuille;240108_LM_GLS_colza_sample_19;134.5070423;556.3380282;577.8169014;32.74647887;464.4366197;3.521126761;288.7323944;733.4507042;63.02816901;51.76056338;394.7183099;12.32394366;3313.380282
03.10.2023;eva2024;EVA_2_BF;An;Mo;2;feuille;240108_LM_GLS_colza_sample_20;92.07920792;784.8184818;579.2079208;33.99339934;599.009901;8.910891089;470.2970297;566.3366337;68.64686469;39.9339934;475.2475248;11.22112211;3729.70297
03.10.2023;eva2024;EVA_2_BF;An;Mo;2;feuille;240108_LM_GLS_colza_sample_21;97.09401709;856.0683761;652.3076923;28.03418803;713.8461538;4.444444444;325.4700855;487.8632479;73.5042735;40.68376068;203.4188034;10.25641026;3492.991453
03.10.2023;eva2024;EVA_2_BF;Fe;Mo;2;feuille;240108_LM_GLS_colza_sample_22;18.38006231;185.3582555;161.682243;10.90342679;196.5732087;1.557632399;165.4205607;638.6292835;31.77570093;40.18691589;400.9345794;8.411214953;1859.813084
03.10.2023;eva2024;EVA_2_BF;Fe;Mo;2;feuille;240108_LM_GLS_colza_sample_23;30.21868787;326.4413519;238.5685885;27.03777336;289.4632207;8.349900596;333.5984095;553.0815109;37.77335984;37.37574553;382.9025845;8.747514911;2273.558648
03.10.2023;eva2024;EVA_2_BF;Fe;Mo;2;feuille;240108_LM_GLS_colza_sample_24;54.08805031;357.6519916;404.6121593;23.06079665;390.3563941;3.354297694;318.2389937;604.1928721;54.08805031;40.25157233;546.3312369;13.83647799;2810.062893
03.10.2023;eva2024;EVA_2_BF;Ma;Mo;2;feuille;240108_LM_GLS_colza_sample_25;41.03512015;217.3752311;207.7634011;16.63585952;158.5951941;1.848428835;96.85767098;481.7005545;37.33826248;48.05914972;658.0406654;8.133086876;1973.382625
03.10.2023;eva2024;EVA_2_BF;Ma;Mo;2;feuille;240108_LM_GLS_colza_sample_26;33.49436393;216.4251208;277.294686;14.49275362;261.5136876;2.898550725;161.0305958;666.0225443;59.58132045;52.17391304;807.4074074;8.373590982;2560.708535
03.10.2023;eva2024;EVA_2_BF;Ma;Mo;2;feuille;240108_LM_GLS_colza_sample_27;25;119.5833333;114.1666667;8.333333333;77.91666667;1.25;57.08333333;537.9166667;31.25;31.66666667;412.0833333;7.5;1423.75
03.10.2023;eva2024;EVA_2_BF;An;As;2;feuille;240108_LM_GLS_colza_sample_28;63.37817638;366.8161435;394.9177877;16.74140508;364.1255605;10.46337818;259.1928251;812.8550075;66.06875934;41.55455904;252.0179372;16.14349776;2664.275037
03.10.2023;eva2024;EVA_2_BF;An;As;2;feuille;240108_LM_GLS_colza_sample_29;168.683274;533.4519573;584.6975089;23.48754448;522.0640569;9.608540925;236.2989324;1012.811388;84.6975089;55.16014235;658.7188612;9.252669039;3898.932384
03.10.2023;eva2024;EVA_2_BF;An;As;2;feuille;240108_LM_GLS_colza_sample_30;35.1687389;161.634103;222.7353464;9.946714032;147.7797513;14.56483126;111.1900533;655.062167;40.85257549;31.61634103;238.0106572;10.65719361;1679.218472
03.10.2023;eva2024;EVA_2_BF;Fe;As;2;feuille;240108_LM_GLS_colza_sample_31;29.53271028;328.9719626;305.046729;22.80373832;378.6915888;2.61682243;352.8971963;431.0280374;51.21495327;23.92523364;197.7570093;14.57943925;2139.065421
03.10.2023;eva2024;EVA_2_BF;Fe;As;2;feuille;240108_LM_GLS_colza_sample_32;49.81818182;459.6363636;346.1818182;26.90909091;378.1818182;2.909090909;320.3636364;564.3636364;49.09090909;32.72727273;925.0909091;9.090909091;3164.363636
03.10.2023;eva2024;EVA_2_BF;Fe;As;2;feuille;240108_LM_GLS_colza_sample_33;30.95652174;446.9565217;282.4347826;30.95652174;436.8695652;1.391304348;514.7826087;535.6521739;59.47826087;23.65217391;507.4782609;6.260869565;2876.869565
03.10.2023;eva2024;EVA_2_BF;Ma;As;2;feuille;240108_LM_GLS_colza_sample_34;19.39655172;175.862069;152.1551724;15.94827586;182.7586207;1.293103448;122.8448276;310.3448276;29.31034483;34.9137931;341.3793103;18.10344828;1404.310345
03.10.2023;eva2024;EVA_2_BF;Ma;As;2;feuille;240108_LM_GLS_colza_sample_35;17.68707483;346.9387755;222.0408163;32.65306122;282.9931973;2.993197279;293.0612245;261.4965986;36.73469388;31.83673469;905.5782313;6.530612245;2440.544218
03.10.2023;eva2024;EVA_2_BF;Ma;As;2;feuille;240108_LM_GLS_colza_sample_36;14.4295302;259.0604027;140.9395973;19.12751678;253.3557047;8.389261745;286.2416107;684.2281879;45.97315436;37.58389262;705.3691275;11.74496644;2466.442953
03.10.2023;eva2024;EVA_2_BF;Ma;Mo;3;feuille;240108_LM_GLS_colza_sample_37;156.0483871;549.5967742;655.6451613;29.43548387;449.5967742;8.064516129;273.7903226;970.1612903;67.74193548;45.96774194;625;13.70967742;3844.758065
03.10.2023;eva2024;EVA_2_BF;Ma;Mo;3;feuille;240108_LM_GLS_colza_sample_38;105.0847458;397.3634652;386.440678;21.84557439;248.5875706;4.896421846;157.0621469;1013.182674;53.8606403;41.05461394;1021.845574;5.649717514;3456.873823
03.10.2023;eva2024;EVA_2_BF;Ma;Mo;3;feuille;240108_LM_GLS_colza_sample_39;90.06928406;526.5588915;447.113164;22.63279446;323.7875289;4.15704388;168.1293303;439.26097;24.94226328;26.78983834;211.5473441;5.542725173;2290.531178
03.10.2023;eva2024;EVA_2_BF;An;Mo;3;feuille;240108_LM_GLS_colza_sample_40;46.62813102;357.9961464;294.026975;26.58959538;281.3102119;1.926782274;188.8246628;659.344894;50.86705202;45.0867052;847.7842004;8.477842004;2808.863198
03.10.2023;eva2024;EVA_2_BF;An;Mo;3;feuille;240108_LM_GLS_colza_sample_41;37.29508197;279.5081967;220.9016393;15.98360656;204.9180328;1.639344262;103.2786885;454.5081967;46.31147541;48.7704918;2405.327869;6.147540984;3824.590164
03.10.2023;eva2024;EVA_2_BF;An;Mo;3;feuille;240108_LM_GLS_colza_sample_42;0;4.635761589;3.973509934;0;5.629139073;0;5.960264901;6.953642384;0;0;4.966887417;0;32.1192053
03.10.2023;eva2024;EVA_2_BF;Fe;Mo;3;feuille;240108_LM_GLS_colza_sample_43;40.74844075;339.7089397;286.4864865;29.10602911;273.1808732;3.326403326;284.8232848;698.960499;38.25363825;32.43243243;949.6881497;6.237006237;2982.952183
03.10.2023;eva2024;EVA_2_BF;Fe;Mo;3;feuille;240108_LM_GLS_colza_sample_44;34.86529319;455.4675119;374.6434231;29.79397781;352.4564184;2.218700475;342.6307448;514.7385103;42.15530903;32.01267829;856.1014263;6.973058637;3044.057052
03.10.2023;eva2024;EVA_2_BF;Fe;Mo;3;feuille;240108_LM_GLS_colza_sample_45;29.44550669;215.6787763;214.5315488;17.59082218;196.5583174;1.912045889;173.6137667;395.0286807;36.32887189;19.88527725;344.9330784;9.942638623;1655.449331
03.10.2023;eva2024;EVA_2_BF;Ma;As;3;feuille;240108_LM_GLS_colza_sample_46;105.4766734;417.8498986;529.0060852;23.12373225;350.5070994;8.92494929;194.7261663;819.8782961;32.86004057;40.56795132;364.7058824;10.14198783;2897.768763
03.10.2023;eva2024;EVA_2_BF;Ma;As;3;feuille;240108_LM_GLS_colza_sample_47;42.75618375;162.5441696;206.0070671;8.833922261;146.9964664;9.540636042;100.3533569;781.6254417;47.70318021;28.62190813;408.8339223;10.9540636;1954.770318
03.10.2023;eva2024;EVA_2_BF;Ma;As;3;feuille;240108_LM_GLS_colza_sample_48;38.04537522;169.2844677;198.6038394;11.51832461;127.399651;5.933682373;90.7504363;533.3333333;47.12041885;26.87609075;199.6509599;17.10296684;1465.619546
03.10.2023;eva2024;EVA_2_BF;An;As;3;feuille;240108_LM_GLS_colza_sample_49;6.653620352;74.36399217;46.9667319;7.82778865;25.44031311;0;26.61448141;281.0176125;22.30919765;19.96086106;488.0626223;4.305283757;1003.522505
03.10.2023;eva2024;EVA_2_BF;An;As;3;feuille;240108_LM_GLS_colza_sample_50;18.97810219;206.9343066;162.7737226;15.32846715;189.7810219;3.649635036;117.5182482;358.0291971;32.11678832;29.5620438;351.0948905;7.299270073;1493.065693
03.10.2023;eva2024;EVA_2_BF;An;As;3;feuille;240108_LM_GLS_colza_sample_51;32.71221532;233.9544513;232.7122153;14.9068323;227.7432712;4.140786749;121.7391304;557.7639752;36.85300207;36.4389234;726.7080745;7.867494824;2233.540373
03.10.2023;eva2024;EVA_2_BF;Fe;As;3;feuille;240108_LM_GLS_colza_sample_52;34.31542461;804.1594454;433.2755633;50.60658579;583.3622184;2.772963605;631.542461;526.169844;74.17677643;20.79722704;410.3986135;6.239168111;3577.816291
03.10.2023;eva2024;EVA_2_BF;Fe;As;3;feuille;240108_LM_GLS_colza_sample_53;28.97384306;511.0663984;244.2655936;29.77867203;275.2515091;1.609657948;274.4466801;428.5714286;36.61971831;15.69416499;557.3440644;2.816901408;2406.438632
03.10.2023;eva2024;EVA_2_BF;Fe;As;3;feuille;240108_LM_GLS_colza_sample_54;29.05027933;730.3538175;375.0465549;54.37616387;428.3054004;3.351955307;624.9534451;694.972067;56.23836127;27.18808194;667.7839851;5.959031657;3697.579143
03.10.2023;eva2024;EVA_2_BF;An;Mo;4;feuille;240108_LM_GLS_colza_sample_55;18.0887372;470.9897611;331.7406143;27.30375427;435.1535836;1.023890785;314.334471;233.447099;43.68600683;22.52559727;471.331058;7.167235495;2376.791809
03.10.2023;eva2024;EVA_2_BF;An;Mo;4;feuille;240108_LM_GLS_colza_sample_56;21.42857143;324.0601504;237.9699248;19.54887218;306.7669173;5.263157895;162.7819549;258.6466165;49.62406015;34.58646617;989.8496241;6.390977444;2416.917293
03.10.2023;eva2024;EVA_2_BF;An;Mo;4;feuille;240108_LM_GLS_colza_sample_57;37.94871795;449.9145299;316.5811966;23.93162393;375.042735;1.367521368;227.008547;419.1452991;51.28205128;28.71794872;695.042735;6.495726496;2632.478632
03.10.2023;eva2024;EVA_2_BF;Ma;Mo;4;feuille;240108_LM_GLS_colza_sample_58;39.40520446;216.3568773;178.0669145;13.75464684;139.4052045;3.717472119;101.4869888;527.8810409;59.10780669;20.81784387;225.2788104;14.49814126;1539.776952
03.10.2023;eva2024;EVA_2_BF;Ma;Mo;4;feuille;240108_LM_GLS_colza_sample_59;69.12280702;290.1754386;378.245614;10.52631579;284.2105263;5.263157895;94.73684211;286.3157895;25.26315789;18.24561404;80.70175439;4.561403509;1547.368421
03.10.2023;eva2024;EVA_2_BF;Ma;Mo;4;feuille;240108_LM_GLS_colza_sample_60;36.74242424;319.3181818;349.6212121;12.87878788;272.3484848;2.272727273;146.5909091;272.3484848;26.89393939;18.93939394;106.0606061;6.439393939;1570.454545
03.10.2023;eva2024;EVA_2_BF;Fe;Mo;4;feuille;240108_LM_GLS_colza_sample_61;24.08874802;189.8573693;173.0586371;14.26307448;156.2599049;5.071315372;211.0935024;573.6925515;30.42789223;28.84310618;416.481775;6.973058637;1830.110935
03.10.2023;eva2024;EVA_2_BF;Fe;Mo;4;feuille;240108_LM_GLS_colza_sample_62;28.61271676;156.6473988;198.265896;11.2716763;152.0231214;1.734104046;133.5260116;597.9768786;30.92485549;24.27745665;645.0867052;3.468208092;1983.815029
03.10.2023;eva2024;EVA_2_BF;Fe;Mo;4;feuille;240108_LM_GLS_colza_sample_63;38.78787879;157.1717172;188.2828283;15.75757576;124.040404;0;116.7676768;531.7171717;34.74747475;18.98989899;509.8989899;8.888888889;1745.050505
03.10.2023;eva2024;EVA_2_BF;An;As;4;feuille;240108_LM_GLS_colza_sample_64;35.68773234;254.2750929;240.5204461;19.33085502;209.2936803;1.486988848;146.4684015;522.3048327;63.19702602;33.82899628;826.7657993;7.434944238;2360.594796
03.10.2023;eva2024;EVA_2_BF;An;As;4;feuille;240108_LM_GLS_colza_sample_65;13.84335155;134.7905282;151.1839709;13.47905282;108.9253188;2.18579235;109.6539162;366.1202186;40.07285974;24.04371585;536.9763206;6.193078324;1507.468124
03.10.2023;eva2024;EVA_2_BF;An;As;4;feuille;240108_LM_GLS_colza_sample_66;15.41501976;126.4822134;92.09486166;16.60079051;54.15019763;1.185770751;50.59288538;511.8577075;17.78656126;26.87747036;926.0869565;3.557312253;1842.687747
03.10.2023;eva2024;EVA_2_BF;Ma;As;4;feuille;240108_LM_GLS_colza_sample_67;120.5047319;609.148265;633.1230284;24.92113565;586.7507886;9.463722397;259.3059937;572.2397476;68.13880126;28.07570978;272.2397476;15.14195584;3199.053628
03.10.2023;eva2024;EVA_2_BF;Ma;As;4;feuille;240108_LM_GLS_colza_sample_68;67.35112936;236.1396304;253.798768;11.49897331;205.338809;4.106776181;98.97330595;433.6755647;27.51540041;22.17659138;179.4661191;5.749486653;1545.790554
03.10.2023;eva2024;EVA_2_BF;Ma;As;4;feuille;240108_LM_GLS_colza_sample_69;84.5124283;472.2753346;435.1816444;27.5334608;281.4531549;3.4416826;189.6749522;736.1376673;58.89101338;27.5334608;340.3441683;8.413001912;2665.391969
03.10.2023;eva2024;EVA_2_BF;Fe;As;4;feuille;240108_LM_GLS_colza_sample_70;25;191.1290323;128.6290323;20.56451613;112.9032258;0.403225806;185.0806452;439.1129032;19.35483871;14.11290323;364.9193548;4.435483871;1505.645161
03.10.2023;eva2024;EVA_2_BF;Fe;As;4;feuille;240108_LM_GLS_colza_sample_71;23.45276873;326.3843648;224.7557003;28.33876221;201.6286645;2.605863192;270.3583062;512.7035831;32.5732899;21.17263844;578.5016287;7.166123779;2229.641694
03.10.2023;eva2024;EVA_2_BF;Fe;As;4;feuille;240108_LM_GLS_colza_sample_72;31.04;445.76;316.48;30.08;288.32;0.64;369.6;857.92;48.32;26.88;685.44;4.8;3105.28
20.02.2024;eva2024;EVA_2_AF;An;Mo;1;feuille;240507_LM_GLS_Sample_1;0;343.6447167;17.15160796;49.92343032;103.2159265;0;528.330781;9.800918836;7.963246554;7.656967841;4.594180704;1.531393568;1073.81317
20.02.2024;eva2024;EVA_2_AF;An;Mo;1;feuille;240507_LM_GLS_Sample_2;0.361663653;796.7450271;40.50632911;98.37251356;249.5479204;0;1045.56962;26.40144665;35.08137432;23.86980108;37.61301989;4.339963834;2358.40868
20.02.2024;eva2024;EVA_2_AF;An;Mo;1;feuille;240507_LM_GLS_Sample_3;0;414.893617;15.95744681;81.56028369;168.4397163;0;920.9219858;20.21276596;17.73049645;17.37588652;22.69503546;2.836879433;1682.624113
20.02.2024;eva2024;EVA_2_AF;Ma;Mo;1;feuille;240507_LM_GLS_Sample_4;1.048951049;195.8041958;124.4755245;34.26573427;111.1888112;0.699300699;619.5804196;35.31468531;5.594405594;5.944055944;8.741258741;1.048951049;1143.706294
20.02.2024;eva2024;EVA_2_AF;Ma;Mo;1;feuille;240507_LM_GLS_Sample_5;1.544401544;489.5752896;210.03861;69.4980695;112.7413127;0.772200772;786.8725869;30.88803089;9.652509653;8.88030888;21.62162162;4.247104247;1746.332046
20.02.2024;eva2024;EVA_2_AF;Ma;Mo;1;feuille;240507_LM_GLS_Sample_6;2.234636872;400;162.3836127;78.95716946;201.4897579;1.862197393;1321.042831;90.87523277;16.01489758;15.6424581;26.44320298;3.351955307;2320.297952
20.02.2024;eva2024;EVA_2_AF;Fe;Mo;1;feuille;240507_LM_GLS_Sample_7;0.698080279;253.4031414;72.60034904;32.11169284;116.9284468;0;428.6212914;14.31064572;5.235602094;5.235602094;9.42408377;1.745200698;940.3141361
20.02.2024;eva2024;EVA_2_AF;Fe;Mo;1;feuille;240507_LM_GLS_Sample_8;1.03626943;369.6027634;67.35751295;51.8134715;173.0569948;1.727115717;692.9188256;23.83419689;6.21761658;11.74438687;18.99827288;1.727115717;1420.034542
20.02.2024;eva2024;EVA_2_AF;Fe;Mo;1;feuille;240507_LM_GLS_Sample_9;0;112.3636364;20.36363636;14.18181818;74.18181818;0;253.8181818;5.090909091;1.818181818;3.636363636;2.181818182;0.727272727;488.3636364
20.02.2024;eva2024;EVA_2_AF;An;As;1;feuille;240507_LM_GLS_Sample_10;0;209.1710758;10.93474427;36.33156966;119.5767196;0;493.1216931;4.585537919;5.643738977;4.232804233;2.469135802;1.058201058;887.1252205
20.02.2024;eva2024;EVA_2_AF;An;As;1;feuille;240507_LM_GLS_Sample_11;0;138.1604697;3.13111546;26.22309198;66.53620352;0;313.8943249;4.69667319;1.956947162;4.69667319;1.174168297;0.391389432;560.8610568
20.02.2024;eva2024;EVA_2_AF;An;As;1;feuille;240507_LM_GLS_Sample_12;0;110.9612142;5.059021922;21.5851602;50.92748735;0;257.3355818;2.698145025;0;4.721753794;0.674536256;0.674536256;454.6374368
20.02.2024;eva2024;EVA_2_AF;Ma;As;1;feuille;240507_LM_GLS_Sample_13;0.804828974;385.915493;85.71428571;43.0583501;170.6237425;2.414486922;779.4768612;56.33802817;12.87726358;11.67002012;13.68209256;2.012072435;1564.587525
20.02.2024;eva2024;EVA_2_AF;Ma;As;1;feuille;240507_LM_GLS_Sample_14;0.372439479;455.8659218;70.76350093;69.27374302;122.9050279;1.489757914;751.2104283;43.57541899;16.38733706;8.566108007;14.89757914;2.979515829;1558.286778
20.02.2024;eva2024;EVA_2_AF;Ma;As;1;feuille;240507_LM_GLS_Sample_15;2.065404475;268.1583477;75.73149742;27.19449225;122.5473322;1.032702238;473.6660929;20.99827883;6.196213425;6.884681583;8.605851979;1.721170396;1014.802065
20.02.2024;eva2024;EVA_2_AF;Fe;As;1;feuille;240507_LM_GLS_Sample_16;0;172.9903537;27.97427653;19.2926045;85.53054662;0;330.5466238;19.2926045;2.572347267;4.180064309;7.073954984;0.321543408;669.7749196
20.02.2024;eva2024;EVA_2_AF;Fe;As;1;feuille;240507_LM_GLS_Sample_17;1.214574899;429.9595142;45.34412955;57.48987854;161.5384615;1.619433198;639.6761134;26.31578947;5.263157895;7.692307692;13.76518219;0.809716599;1390.688259
20.02.2024;eva2024;EVA_2_AF;Fe;As;1;feuille;240507_LM_GLS_Sample_18;0.655737705;130.1639344;25.24590164;14.09836066;76.06557377;0;200.6557377;10.81967213;1.967213115;3.278688525;6.229508197;0.327868852;469.5081967
20.02.2024;eva2024;EVA_2_AF;Fe;Mo;2;feuille;240507_LM_GLS_Sample_19;0.804828974;519.1146881;224.1448692;58.3501006;139.2354125;1.609657948;753.3199195;37.82696177;9.255533199;4.426559356;15.2917505;1.609657948;1764.98994
20.02.2024;eva2024;EVA_2_AF;Fe;Mo;2;feuille;240507_LM_GLS_Sample_20;0;158.0448065;56.6191446;37.06720978;70.46843177;0.407331976;514.8676171;58.24847251;4.480651731;3.258655804;7.739307536;0.407331976;911.6089613
20.02.2024;eva2024;EVA_2_AF;Fe;Mo;2;feuille;240507_LM_GLS_Sample_21;3.396226415;380;176.9811321;53.96226415;141.8867925;1.132075472;753.9622642;72.0754717;10.56603774;4.905660377;23.01886792;1.132075472;1623.018868
20.02.2024;eva2024;EVA_2_AF;An;Mo;2;feuille;240507_LM_GLS_Sample_22;0;147.7313975;5.807622505;25.04537205;81.66969147;0;353.1760436;7.259528131;5.081669691;2.540834846;5.807622505;0.725952813;634.845735
20.02.2024;eva2024;EVA_2_AF;An;Mo;2;feuille;240507_LM_GLS_Sample_23;1.060070671;668.9045936;55.83038869;95.40636042;196.1130742;0;974.204947;48.0565371;16.96113074;3.533568905;16.25441696;2.826855124;2079.151943
20.02.2024;eva2024;EVA_2_AF;An;Mo;2;feuille;240507_LM_GLS_Sample_24;0;151.3043478;8.347826087;32;66.43478261;0;424;12.17391304;2.782608696;3.130434783;3.47826087;0;703.6521739
20.02.2024;eva2024;EVA_2_AF;Ma;Mo;2;feuille;240507_LM_GLS_Sample_25;0;179.2993631;24.52229299;28.02547771;85.66878981;0.318471338;333.7579618;10.1910828;3.503184713;3.184713376;9.23566879;0.636942675;678.343949
20.02.2024;eva2024;EVA_2_AF;Ma;Mo;2;feuille;240507_LM_GLS_Sample_26;0.344827586;164.4827586;44.82758621;26.55172414;89.31034483;7.24137931;314.4827586;15.17241379;4.827586207;3.448275862;12.75862069;0.689655172;684.137931
20.02.2024;eva2024;EVA_2_AF;Ma;Mo;2;feuille;240507_LM_GLS_Sample_27;0;172.7272727;34.38735178;24.50592885;91.69960474;0;318.1818182;11.06719368;3.95256917;3.162055336;3.162055336;0.395256917;663.2411067
20.02.2024;eva2024;EVA_2_AF;Fe;As;2;feuille;240507_LM_GLS_Sample_28;0.322061192;438.3252818;80.8373591;68.92109501;87.27858293;1.610305958;661.8357488;22.22222222;16.42512077;5.152979066;9.661835749;4.508856683;1397.101449
20.02.2024;eva2024;EVA_2_AF;Fe;As;2;feuille;240507_LM_GLS_Sample_29;0.641025641;158.6538462;62.5;22.75641026;89.74358974;0.641025641;412.5;7.051282051;2.884615385;2.884615385;2.564102564;0.641025641;763.4615385
20.02.2024;eva2024;EVA_2_AF;Fe;As;2;feuille;240507_LM_GLS_Sample_30;0.365630713;181.3528336;44.24131627;31.80987203;78.24497258;2.559414991;460.3290676;11.70018282;2.559414991;4.387568556;2.559414991;1.462522852;821.5722121
20.02.2024;eva2024;EVA_2_AF;An;As;2;feuille;240507_LM_GLS_Sample_31;0;310.806175;12.34991424;47.68439108;111.8353345;0;546.1406518;9.262435678;8.233276158;3.087478559;4.459691252;1.02915952;1054.888508
20.02.2024;eva2024;EVA_2_AF;An;As;2;feuille;240507_LM_GLS_Sample_32;0;480.4642166;19.72920696;64.60348162;169.4390716;0;777.5628627;15.08704062;17.0212766;3.094777563;7.350096712;3.094777563;1557.446809
20.02.2024;eva2024;EVA_2_AF;An;As;2;feuille;240507_LM_GLS_Sample_33;0;198.4790875;8.365019011;37.64258555;96.9581749;0;422.0532319;11.78707224;4.562737643;3.041825095;3.422053232;1.140684411;787.4524715
20.02.2024;eva2024;EVA_2_AF;Ma;As;2;feuille;240507_LM_GLS_Sample_34;0.367647059;273.1617647;56.98529412;30.88235294;153.6764706;0.367647059;442.2794118;19.48529412;3.676470588;3.308823529;5.514705882;0.367647059;990.0735294
20.02.2024;eva2024;EVA_2_AF;Ma;As;2;feuille;240507_LM_GLS_Sample_35;0;235.2941176;28.30882353;29.41176471;106.6176471;0;372.4264706;14.70588235;6.617647059;2.573529412;8.455882353;0.735294118;805.1470588
20.02.2024;eva2024;EVA_2_AF;Ma;As;2;feuille;240507_LM_GLS_Sample_36;0.824742268;358.7628866;68.45360825;34.63917526;145.5670103;0;437.5257732;18.1443299;7.835051546;2.886597938;9.896907216;1.237113402;1085.773196
20.02.2024;eva2024;EVA_2_AF;Ma;Mo;3;feuille;240507_LM_GLS_Sample_37;1.481481481;520;216.2962963;70.37037037;134.8148148;0.37037037;814.4444444;21.85185185;11.11111111;4.074074074;5.925925926;5.185185185;1805.925926
20.02.2024;eva2024;EVA_2_AF;Ma;Mo;3;feuille;240507_LM_GLS_Sample_38;0.343053173;310.806175;113.2075472;40.82332762;116.9811321;0.343053173;613.7221269;12.69296741;6.174957118;2.744425386;8.233276158;3.087478559;1229.15952
20.02.2024;eva2024;EVA_2_AF;Ma;Mo;3;feuille;240507_LM_GLS_Sample_39;0;254.6489564;86.90702087;45.54079696;86.14800759;0.379506641;634.5351044;25.04743833;8.34914611;3.036053131;12.90322581;1.897533207;1159.392789
20.02.2024;eva2024;EVA_2_AF;Fe;Mo;3;feuille;240507_LM_GLS_Sample_40;5.791505792;905.4054054;220.0772201;69.88416988;188.030888;0;566.4092664;50.19305019;15.05791506;3.088803089;38.22393822;1.930501931;2064.092664
20.02.2024;eva2024;EVA_2_AF;Fe;Mo;3;feuille;240507_LM_GLS_Sample_41;0;271.7504333;41.94107452;33.62218371;107.4523397;0;444.0207972;19.75736568;5.54592721;2.426343154;14.21143847;0.693240901;941.4211438
20.02.2024;eva2024;EVA_2_AF;Fe;Mo;3;feuille;240507_LM_GLS_Sample_42;0.751879699;339.4736842;89.47368421;34.96240602;93.23308271;0;362.7819549;22.55639098;5.263157895;2.255639098;24.06015038;1.127819549;975.9398496
20.02.2024;eva2024;EVA_2_AF;An;Mo;3;feuille;240507_LM_GLS_Sample_43;0;962.4548736;33.57400722;117.6895307;253.0685921;0;1061.371841;68.23104693;40.07220217;8.303249097;38.62815884;3.249097473;2586.642599
