"","date_full","date","hour","sonde","value","variety","culture","bac","modality"
"11378",2022-03-30 19:15:00,2022-03-30,1899-12-31 19:15:00,"T_17",21.674772,"Ext",NA,NA,"Ext"
"11379",2022-03-30 19:30:00,2022-03-30,1899-12-31 19:30:00,"T_17",21.66479,"Ext",NA,NA,"Ext"
"11380",2022-03-30 19:45:00,2022-03-30,1899-12-31 19:45:00,"T_17",21.654808,"Ext",NA,NA,"Ext"
"11381",2022-03-30 20:00:00,2022-03-30,1899-12-31 20:00:00,"T_17",21.56497,"Ext",NA,NA,"Ext"
"11382",2022-03-30 20:15:00,2022-03-30,1899-12-31 20:15:00,"T_17",21.495096,"Ext",NA,NA,"Ext"
"11383",2022-03-30 20:30:00,2022-03-30,1899-12-31 20:30:00,"T_17",21.435204,"Ext",NA,NA,"Ext"
"11384",2022-03-30 20:45:00,2022-03-30,1899-12-31 20:45:00,"T_17",21.36533,"Ext",NA,NA,"Ext"
"11385",2022-03-30 21:00:00,2022-03-30,1899-12-31 21:00:00,"T_17",21.325402,"Ext",NA,NA,"Ext"
"11386",2022-03-30 21:15:00,2022-03-30,1899-12-31 21:15:00,"T_17",21.275492,"Ext",NA,NA,"Ext"
"11387",2022-03-30 21:30:00,2022-03-30,1899-12-31 21:30:00,"T_17",21.225582,"Ext",NA,NA,"Ext"
"11388",2022-03-30 21:45:00,2022-03-30,1899-12-31 21:45:00,"T_17",21.195636,"Ext",NA,NA,"Ext"
"11389",2022-03-30 22:00:00,2022-03-30,1899-12-31 22:00:00,"T_17",21.145726,"Ext",NA,NA,"Ext"
"11390",2022-03-30 22:15:00,2022-03-30,1899-12-31 22:15:00,"T_17",21.095816,"Ext",NA,NA,"Ext"
"11391",2022-03-30 22:30:00,2022-03-30,1899-12-31 22:30:00,"T_17",21.045906,"Ext",NA,NA,"Ext"
"11392",2022-03-30 22:45:00,2022-03-30,1899-12-31 22:45:00,"T_17",21.035924,"Ext",NA,NA,"Ext"
"11393",2022-03-30 23:00:00,2022-03-30,1899-12-31 23:00:00,"T_17",21.025942,"Ext",NA,NA,"Ext"
"11394",2022-03-30 23:15:00,2022-03-30,1899-12-31 23:15:00,"T_17",21.005978,"Ext",NA,NA,"Ext"
"11395",2022-03-30 23:30:00,2022-03-30,1899-12-31 23:30:00,"T_17",20.986014,"Ext",NA,NA,"Ext"
"11396",2022-03-30 23:45:00,2022-03-30,1899-12-31 23:45:00,"T_17",20.976032,"Ext",NA,NA,"Ext"
"11397",2022-03-30,2022-03-30,1899-12-31,"T_17",20.956068,"Ext",NA,NA,"Ext"
"11398",2022-03-31 00:15:00,2022-03-31,1899-12-31 00:15:00,"T_17",20.936104,"Ext",NA,NA,"Ext"
"11399",2022-03-31 00:30:00,2022-03-31,1899-12-31 00:30:00,"T_17",20.896176,"Ext",NA,NA,"Ext"
"11400",2022-03-31 00:45:00,2022-03-31,1899-12-31 00:45:00,"T_17",20.86623,"Ext",NA,NA,"Ext"
"11401",2022-03-31 01:00:00,2022-03-31,1899-12-31 01:00:00,"T_17",20.856248,"Ext",NA,NA,"Ext"
"11402",2022-03-31 01:15:00,2022-03-31,1899-12-31 01:15:00,"T_17",20.826302,"Ext",NA,NA,"Ext"
"11403",2022-03-31 01:30:00,2022-03-31,1899-12-31 01:30:00,"T_17",20.81632,"Ext",NA,NA,"Ext"
"11404",2022-03-31 01:45:00,2022-03-31,1899-12-31 01:45:00,"T_17",20.796356,"Ext",NA,NA,"Ext"
"11405",2022-03-31 02:00:00,2022-03-31,1899-12-31 02:00:00,"T_17",20.786374,"Ext",NA,NA,"Ext"
"11406",2022-03-31 02:15:00,2022-03-31,1899-12-31 02:15:00,"T_17",20.776392,"Ext",NA,NA,"Ext"
"11407",2022-03-31 02:30:00,2022-03-31,1899-12-31 02:30:00,"T_17",20.746446,"Ext",NA,NA,"Ext"
"11408",2022-03-31 02:45:00,2022-03-31,1899-12-31 02:45:00,"T_17",20.706518,"Ext",NA,NA,"Ext"
"11409",2022-03-31 03:00:00,2022-03-31,1899-12-31 03:00:00,"T_17",20.676572,"Ext",NA,NA,"Ext"
"11410",2022-03-31 03:15:00,2022-03-31,1899-12-31 03:15:00,"T_17",20.656608,"Ext",NA,NA,"Ext"
"11411",2022-03-31 03:30:00,2022-03-31,1899-12-31 03:30:00,"T_17",20.66659,"Ext",NA,NA,"Ext"
"11412",2022-03-31 03:45:00,2022-03-31,1899-12-31 03:45:00,"T_17",20.776392,"Ext",NA,NA,"Ext"
"11413",2022-03-31 04:00:00,2022-03-31,1899-12-31 04:00:00,"T_17",20.81632,"Ext",NA,NA,"Ext"
"11414",2022-03-31 04:15:00,2022-03-31,1899-12-31 04:15:00,"T_17",20.856248,"Ext",NA,NA,"Ext"
"11415",2022-03-31 04:30:00,2022-03-31,1899-12-31 04:30:00,"T_17",20.886194,"Ext",NA,NA,"Ext"
"11416",2022-03-31 04:45:00,2022-03-31,1899-12-31 04:45:00,"T_17",20.926122,"Ext",NA,NA,"Ext"
"11417",2022-03-31 05:00:00,2022-03-31,1899-12-31 05:00:00,"T_17",20.96605,"Ext",NA,NA,"Ext"
"11418",2022-03-31 05:15:00,2022-03-31,1899-12-31 05:15:00,"T_17",21.01596,"Ext",NA,NA,"Ext"
"11419",2022-03-31 05:30:00,2022-03-31,1899-12-31 05:30:00,"T_17",21.075852,"Ext",NA,NA,"Ext"
"11420",2022-03-31 05:45:00,2022-03-31,1899-12-31 05:45:00,"T_17",21.125762,"Ext",NA,NA,"Ext"
"11421",2022-03-31 06:00:00,2022-03-31,1899-12-31 06:00:00,"T_17",21.195636,"Ext",NA,NA,"Ext"
"11422",2022-03-31 06:15:00,2022-03-31,1899-12-31 06:15:00,"T_17",21.245546,"Ext",NA,NA,"Ext"
"11423",2022-03-31 06:30:00,2022-03-31,1899-12-31 06:30:00,"T_17",21.275492,"Ext",NA,NA,"Ext"
"11424",2022-03-31 06:45:00,2022-03-31,1899-12-31 06:45:00,"T_17",21.305438,"Ext",NA,NA,"Ext"
"11425",2022-03-31 07:00:00,2022-03-31,1899-12-31 07:00:00,"T_17",21.345366,"Ext",NA,NA,"Ext"
"11426",2022-03-31 07:15:00,2022-03-31,1899-12-31 07:15:00,"T_17",21.395276,"Ext",NA,NA,"Ext"
"11427",2022-03-31 07:30:00,2022-03-31,1899-12-31 07:30:00,"T_17",21.445186,"Ext",NA,NA,"Ext"
"11428",2022-03-31 07:45:00,2022-03-31,1899-12-31 07:45:00,"T_17",21.495096,"Ext",NA,NA,"Ext"
"11429",2022-03-31 08:00:00,2022-03-31,1899-12-31 08:00:00,"T_17",21.545006,"Ext",NA,NA,"Ext"
"11430",2022-03-31 08:15:00,2022-03-31,1899-12-31 08:15:00,"T_17",21.66479,"Ext",NA,NA,"Ext"
"11431",2022-03-31 08:30:00,2022-03-31,1899-12-31 08:30:00,"T_17",21.984214,"Ext",NA,NA,"Ext"
"11432",2022-03-31 08:45:00,2022-03-31,1899-12-31 08:45:00,"T_17",22.293656,"Ext",NA,NA,"Ext"
"11433",2022-03-31 09:00:00,2022-03-31,1899-12-31 09:00:00,"T_17",22.583134,"Ext",NA,NA,"Ext"
"11434",2022-03-31 09:15:00,2022-03-31,1899-12-31 09:15:00,"T_17",22.842666,"Ext",NA,NA,"Ext"
"11435",2022-03-31 09:30:00,2022-03-31,1899-12-31 09:30:00,"T_17",23.122162,"Ext",NA,NA,"Ext"
"11436",2022-03-31 09:45:00,2022-03-31,1899-12-31 09:45:00,"T_17",23.192036,"Ext",NA,NA,"Ext"
"11437",2022-03-31 10:00:00,2022-03-31,1899-12-31 10:00:00,"T_17",23.072252,"Ext",NA,NA,"Ext"
"11438",2022-03-31 10:15:00,2022-03-31,1899-12-31 10:15:00,"T_17",22.942486,"Ext",NA,NA,"Ext"
"11439",2022-03-31 10:30:00,2022-03-31,1899-12-31 10:30:00,"T_17",23.022342,"Ext",NA,NA,"Ext"
"11440",2022-03-31 10:45:00,2022-03-31,1899-12-31 10:45:00,"T_17",23.072252,"Ext",NA,NA,"Ext"
"11441",2022-03-31 11:00:00,2022-03-31,1899-12-31 11:00:00,"T_17",23.251928,"Ext",NA,NA,"Ext"
"11442",2022-03-31 11:15:00,2022-03-31,1899-12-31 11:15:00,"T_17",23.381694,"Ext",NA,NA,"Ext"
"11443",2022-03-31 11:30:00,2022-03-31,1899-12-31 11:30:00,"T_17",23.431604,"Ext",NA,NA,"Ext"
"11444",2022-03-31 11:45:00,2022-03-31,1899-12-31 11:45:00,"T_17",23.541406,"Ext",NA,NA,"Ext"
"11445",2022-03-31 12:00:00,2022-03-31,1899-12-31 12:00:00,"T_17",23.501478,"Ext",NA,NA,"Ext"
"11446",2022-03-31 12:15:00,2022-03-31,1899-12-31 12:15:00,"T_17",22.393476,"Ext",NA,NA,"Ext"
"11447",2022-03-31 12:30:00,2022-03-31,1899-12-31 12:30:00,"T_17",21.395276,"Ext",NA,NA,"Ext"
"11448",2022-03-31 12:45:00,2022-03-31,1899-12-31 12:45:00,"T_17",21.11578,"Ext",NA,NA,"Ext"
"11449",2022-03-31 13:00:00,2022-03-31,1899-12-31 13:00:00,"T_17",21.01596,"Ext",NA,NA,"Ext"
"11450",2022-03-31 13:15:00,2022-03-31,1899-12-31 13:15:00,"T_17",20.986014,"Ext",NA,NA,"Ext"
"11451",2022-03-31 13:30:00,2022-03-31,1899-12-31 13:30:00,"T_17",21.405258,"Ext",NA,NA,"Ext"
"11452",2022-03-31 13:45:00,2022-03-31,1899-12-31 13:45:00,"T_17",20.706518,"Ext",NA,NA,"Ext"
"11453",2022-03-31 14:00:00,2022-03-31,1899-12-31 14:00:00,"T_17",20.995996,"Ext",NA,NA,"Ext"
"11454",2022-03-31 14:15:00,2022-03-31,1899-12-31 14:15:00,"T_17",17.192854,"Ext",NA,NA,"Ext"
"11455",2022-03-31 14:30:00,2022-03-31,1899-12-31 14:30:00,"T_17",17.132962,"Ext",NA,NA,"Ext"
"11456",2022-03-31 14:45:00,2022-03-31,1899-12-31 14:45:00,"T_17",17.003196,"Ext",NA,NA,"Ext"
"11457",2022-03-31 15:00:00,2022-03-31,1899-12-31 15:00:00,"T_17",18.27091,"Ext",NA,NA,"Ext"
"11458",2022-03-31 15:15:00,2022-03-31,1899-12-31 15:15:00,"T_17",18.530442,"Ext",NA,NA,"Ext"
"11459",2022-03-31 15:30:00,2022-03-31,1899-12-31 15:30:00,"T_17",17.542224,"Ext",NA,NA,"Ext"
"11460",2022-03-31 15:45:00,2022-03-31,1899-12-31 15:45:00,"T_17",16.534042,"Ext",NA,NA,"Ext"
"11461",2022-03-31 16:00:00,2022-03-31,1899-12-31 16:00:00,"T_17",16.2246,"Ext",NA,NA,"Ext"
"11462",2022-03-31 16:15:00,2022-03-31,1899-12-31 16:15:00,"T_17",16.554006,"Ext",NA,NA,"Ext"
"11463",2022-03-31 16:30:00,2022-03-31,1899-12-31 16:30:00,"T_17",16.47415,"Ext",NA,NA,"Ext"
"11464",2022-03-31 16:45:00,2022-03-31,1899-12-31 16:45:00,"T_17",16.434222,"Ext",NA,NA,"Ext"
"11465",2022-03-31 17:00:00,2022-03-31,1899-12-31 17:00:00,"T_17",16.753646,"Ext",NA,NA,"Ext"
"11466",2022-03-31 17:15:00,2022-03-31,1899-12-31 17:15:00,"T_17",14.847084,"Ext",NA,NA,"Ext"
"11467",2022-03-31 17:30:00,2022-03-31,1899-12-31 17:30:00,"T_17",15.086652,"Ext",NA,NA,"Ext"
"11468",2022-03-31 17:45:00,2022-03-31,1899-12-31 17:45:00,"T_17",16.214618,"Ext",NA,NA,"Ext"
"11469",2022-03-31 18:00:00,2022-03-31,1899-12-31 18:00:00,"T_17",15.366148,"Ext",NA,NA,"Ext"
"11470",2022-03-31 18:15:00,2022-03-31,1899-12-31 18:15:00,"T_17",14.996814,"Ext",NA,NA,"Ext"
"11471",2022-03-31 18:30:00,2022-03-31,1899-12-31 18:30:00,"T_17",14.67739,"Ext",NA,NA,"Ext"
"11472",2022-03-31 18:45:00,2022-03-31,1899-12-31 18:45:00,"T_17",14.12838,"Ext",NA,NA,"Ext"
"11473",2022-03-31 19:00:00,2022-03-31,1899-12-31 19:00:00,"T_17",13.699154,"Ext",NA,NA,"Ext"
"11474",2022-03-31 19:15:00,2022-03-31,1899-12-31 19:15:00,"T_17",13.469568,"Ext",NA,NA,"Ext"
"11475",2022-03-31 19:30:00,2022-03-31,1899-12-31 19:30:00,"T_17",14.168308,"Ext",NA,NA,"Ext"
"11476",2022-03-31 19:45:00,2022-03-31,1899-12-31 19:45:00,"T_17",14.52766,"Ext",NA,NA,"Ext"
"11477",2022-03-31 20:00:00,2022-03-31,1899-12-31 20:00:00,"T_17",14.12838,"Ext",NA,NA,"Ext"
"11478",2022-03-31 20:15:00,2022-03-31,1899-12-31 20:15:00,"T_17",13.908776,"Ext",NA,NA,"Ext"
"11479",2022-03-31 20:30:00,2022-03-31,1899-12-31 20:30:00,"T_17",13.808956,"Ext",NA,NA,"Ext"
"11480",2022-03-31 20:45:00,2022-03-31,1899-12-31 20:45:00,"T_17",14.407876,"Ext",NA,NA,"Ext"
"11481",2022-03-31 21:00:00,2022-03-31,1899-12-31 21:00:00,"T_17",13.798974,"Ext",NA,NA,"Ext"
"11482",2022-03-31 21:15:00,2022-03-31,1899-12-31 21:15:00,"T_17",13.639262,"Ext",NA,NA,"Ext"
"11483",2022-03-31 21:30:00,2022-03-31,1899-12-31 21:30:00,"T_17",13.62928,"Ext",NA,NA,"Ext"
"11484",2022-03-31 21:45:00,2022-03-31,1899-12-31 21:45:00,"T_17",14.018578,"Ext",NA,NA,"Ext"
"11485",2022-03-31 22:00:00,2022-03-31,1899-12-31 22:00:00,"T_17",13.299874,"Ext",NA,NA,"Ext"
"11486",2022-03-31 22:15:00,2022-03-31,1899-12-31 22:15:00,"T_17",12.651044,"Ext",NA,NA,"Ext"
"11487",2022-03-31 22:30:00,2022-03-31,1899-12-31 22:30:00,"T_17",11.952304,"Ext",NA,NA,"Ext"
"11488",2022-03-31 22:45:00,2022-03-31,1899-12-31 22:45:00,"T_17",11.53306,"Ext",NA,NA,"Ext"
"11489",2022-03-31 23:00:00,2022-03-31,1899-12-31 23:00:00,"T_17",11.63288,"Ext",NA,NA,"Ext"
"11490",2022-03-31 23:15:00,2022-03-31,1899-12-31 23:15:00,"T_17",11.403294,"Ext",NA,NA,"Ext"
"11491",2022-03-31 23:30:00,2022-03-31,1899-12-31 23:30:00,"T_17",10.88423,"Ext",NA,NA,"Ext"
"11492",2022-03-31 23:45:00,2022-03-31,1899-12-31 23:45:00,"T_17",10.624698,"Ext",NA,NA,"Ext"
"11493",2022-03-31,2022-03-31,1899-12-31,"T_17",10.48495,"Ext",NA,NA,"Ext"
"11494",2022-04-01 00:15:00,2022-04-01,1899-12-31 00:15:00,"T_17",10.504914,"Ext",NA,NA,"Ext"
"11495",2022-04-01 00:30:00,2022-04-01,1899-12-31 00:30:00,"T_17",10.395112,"Ext",NA,NA,"Ext"
"11496",2022-04-01 00:45:00,2022-04-01,1899-12-31 00:45:00,"T_17",10.305274,"Ext",NA,NA,"Ext"
"11497",2022-04-01 01:00:00,2022-04-01,1899-12-31 01:00:00,"T_17",10.53486,"Ext",NA,NA,"Ext"
"11498",2022-04-01 01:15:00,2022-04-01,1899-12-31 01:15:00,"T_17",10.075688,"Ext",NA,NA,"Ext"
"11499",2022-04-01 01:30:00,2022-04-01,1899-12-31 01:30:00,"T_17",9.905994,"Ext",NA,NA,"Ext"
"11500",2022-04-01 01:45:00,2022-04-01,1899-12-31 01:45:00,"T_17",10.125598,"Ext",NA,NA,"Ext"
"11501",2022-04-01 02:00:00,2022-04-01,1899-12-31 02:00:00,"T_17",9.995832,"Ext",NA,NA,"Ext"
"11502",2022-04-01 02:15:00,2022-04-01,1899-12-31 02:15:00,"T_17",9.876048,"Ext",NA,NA,"Ext"
"11503",2022-04-01 02:30:00,2022-04-01,1899-12-31 02:30:00,"T_17",10.075688,"Ext",NA,NA,"Ext"
"11504",2022-04-01 02:45:00,2022-04-01,1899-12-31 02:45:00,"T_17",9.965886,"Ext",NA,NA,"Ext"
"11505",2022-04-01 03:00:00,2022-04-01,1899-12-31 03:00:00,"T_17",10.494932,"Ext",NA,NA,"Ext"
"11506",2022-04-01 03:15:00,2022-04-01,1899-12-31 03:15:00,"T_17",10.425058,"Ext",NA,NA,"Ext"
"11507",2022-04-01 03:30:00,2022-04-01,1899-12-31 03:30:00,"T_17",9.905994,"Ext",NA,NA,"Ext"
"11508",2022-04-01 03:45:00,2022-04-01,1899-12-31 03:45:00,"T_17",9.945922,"Ext",NA,NA,"Ext"
"11509",2022-04-01 04:00:00,2022-04-01,1899-12-31 04:00:00,"T_17",9.876048,"Ext",NA,NA,"Ext"
"11510",2022-04-01 04:15:00,2022-04-01,1899-12-31 04:15:00,"T_17",10.005814,"Ext",NA,NA,"Ext"
"11511",2022-04-01 04:30:00,2022-04-01,1899-12-31 04:30:00,"T_17",9.945922,"Ext",NA,NA,"Ext"
"11512",2022-04-01 04:45:00,2022-04-01,1899-12-31 04:45:00,"T_17",9.766246,"Ext",NA,NA,"Ext"
"11513",2022-04-01 05:00:00,2022-04-01,1899-12-31 05:00:00,"T_17",10.055724,"Ext",NA,NA,"Ext"
"11514",2022-04-01 05:15:00,2022-04-01,1899-12-31 05:15:00,"T_17",10.245382,"Ext",NA,NA,"Ext"
"11515",2022-04-01 05:30:00,2022-04-01,1899-12-31 05:30:00,"T_17",10.63468,"Ext",NA,NA,"Ext"
"11516",2022-04-01 05:45:00,2022-04-01,1899-12-31 05:45:00,"T_17",10.88423,"Ext",NA,NA,"Ext"
"11517",2022-04-01 06:00:00,2022-04-01,1899-12-31 06:00:00,"T_17",10.814356,"Ext",NA,NA,"Ext"
"11518",2022-04-01 06:15:00,2022-04-01,1899-12-31 06:15:00,"T_17",9.846102,"Ext",NA,NA,"Ext"
"11519",2022-04-01 06:30:00,2022-04-01,1899-12-31 06:30:00,"T_17",9.796192,"Ext",NA,NA,"Ext"
"11520",2022-04-01 06:45:00,2022-04-01,1899-12-31 06:45:00,"T_17",9.905994,"Ext",NA,NA,"Ext"
"11521",2022-04-01 07:00:00,2022-04-01,1899-12-31 07:00:00,"T_17",9.945922,"Ext",NA,NA,"Ext"
"11522",2022-04-01 07:15:00,2022-04-01,1899-12-31 07:15:00,"T_17",9.965886,"Ext",NA,NA,"Ext"
"11523",2022-04-01 07:30:00,2022-04-01,1899-12-31 07:30:00,"T_17",10.015796,"Ext",NA,NA,"Ext"
"11524",2022-04-01 07:45:00,2022-04-01,1899-12-31 07:45:00,"T_17",9.756264,"Ext",NA,NA,"Ext"
"11525",2022-04-01 08:00:00,2022-04-01,1899-12-31 08:00:00,"T_17",10.055724,"Ext",NA,NA,"Ext"
"11526",2022-04-01 08:15:00,2022-04-01,1899-12-31 08:15:00,"T_17",10.554824,"Ext",NA,NA,"Ext"
"11527",2022-04-01 08:30:00,2022-04-01,1899-12-31 08:30:00,"T_17",10.68459,"Ext",NA,NA,"Ext"
"11528",2022-04-01 08:45:00,2022-04-01,1899-12-31 08:45:00,"T_17",10.644662,"Ext",NA,NA,"Ext"
"11529",2022-04-01 09:00:00,2022-04-01,1899-12-31 09:00:00,"T_17",10.874248,"Ext",NA,NA,"Ext"
"11530",2022-04-01 09:15:00,2022-04-01,1899-12-31 09:15:00,"T_17",11.503114,"Ext",NA,NA,"Ext"
"11531",2022-04-01 09:30:00,2022-04-01,1899-12-31 09:30:00,"T_17",12.18189,"Ext",NA,NA,"Ext"
"11532",2022-04-01 09:45:00,2022-04-01,1899-12-31 09:45:00,"T_17",12.371548,"Ext",NA,NA,"Ext"
"11533",2022-04-01 10:00:00,2022-04-01,1899-12-31 10:00:00,"T_17",12.421458,"Ext",NA,NA,"Ext"
"11534",2022-04-01 10:15:00,2022-04-01,1899-12-31 10:15:00,"T_17",12.661026,"Ext",NA,NA,"Ext"
"11535",2022-04-01 10:30:00,2022-04-01,1899-12-31 10:30:00,"T_17",12.471368,"Ext",NA,NA,"Ext"
"11536",2022-04-01 10:45:00,2022-04-01,1899-12-31 10:45:00,"T_17",12.63108,"Ext",NA,NA,"Ext"
"11537",2022-04-01 11:00:00,2022-04-01,1899-12-31 11:00:00,"T_17",12.920558,"Ext",NA,NA,"Ext"
"11538",2022-04-01 11:15:00,2022-04-01,1899-12-31 11:15:00,"T_17",12.671008,"Ext",NA,NA,"Ext"
"11539",2022-04-01 11:30:00,2022-04-01,1899-12-31 11:30:00,"T_17",12.800774,"Ext",NA,NA,"Ext"
"11540",2022-04-01 11:45:00,2022-04-01,1899-12-31 11:45:00,"T_17",12.710936,"Ext",NA,NA,"Ext"
"11541",2022-04-01 12:00:00,2022-04-01,1899-12-31 12:00:00,"T_17",12.521278,"Ext",NA,NA,"Ext"
"11542",2022-04-01 12:15:00,2022-04-01,1899-12-31 12:15:00,"T_17",14.32802,"Ext",NA,NA,"Ext"
"11543",2022-04-01 12:30:00,2022-04-01,1899-12-31 12:30:00,"T_17",15.286292,"Ext",NA,NA,"Ext"
"11544",2022-04-01 12:45:00,2022-04-01,1899-12-31 12:45:00,"T_17",15.306256,"Ext",NA,NA,"Ext"
"11545",2022-04-01 13:00:00,2022-04-01,1899-12-31 13:00:00,"T_17",15.206436,"Ext",NA,NA,"Ext"
"11546",2022-04-01 13:15:00,2022-04-01,1899-12-31 13:15:00,"T_17",15.705536,"Ext",NA,NA,"Ext"
"11547",2022-04-01 13:30:00,2022-04-01,1899-12-31 13:30:00,"T_17",15.695554,"Ext",NA,NA,"Ext"
"11548",2022-04-01 13:45:00,2022-04-01,1899-12-31 13:45:00,"T_17",14.887012,"Ext",NA,NA,"Ext"
"11549",2022-04-01 14:00:00,2022-04-01,1899-12-31 14:00:00,"T_17",15.396094,"Ext",NA,NA,"Ext"
"11550",2022-04-01 14:15:00,2022-04-01,1899-12-31 14:15:00,"T_17",16.294474,"Ext",NA,NA,"Ext"
"11551",2022-04-01 14:30:00,2022-04-01,1899-12-31 14:30:00,"T_17",16.394294,"Ext",NA,NA,"Ext"
"11552",2022-04-01 14:45:00,2022-04-01,1899-12-31 14:45:00,"T_17",15.37613,"Ext",NA,NA,"Ext"
"11553",2022-04-01 15:00:00,2022-04-01,1899-12-31 15:00:00,"T_17",15.12658,"Ext",NA,NA,"Ext"
"11554",2022-04-01 15:15:00,2022-04-01,1899-12-31 15:15:00,"T_17",13.97865,"Ext",NA,NA,"Ext"
"11555",2022-04-01 15:30:00,2022-04-01,1899-12-31 15:30:00,"T_17",13.808956,"Ext",NA,NA,"Ext"
"11556",2022-04-01 15:45:00,2022-04-01,1899-12-31 15:45:00,"T_17",13.190072,"Ext",NA,NA,"Ext"
"11557",2022-04-01 16:00:00,2022-04-01,1899-12-31 16:00:00,"T_17",13.97865,"Ext",NA,NA,"Ext"
"11558",2022-04-01 16:15:00,2022-04-01,1899-12-31 16:15:00,"T_17",13.669208,"Ext",NA,NA,"Ext"
"11559",2022-04-01 16:30:00,2022-04-01,1899-12-31 16:30:00,"T_17",13.539442,"Ext",NA,NA,"Ext"
"11560",2022-04-01 16:45:00,2022-04-01,1899-12-31 16:45:00,"T_17",13.220018,"Ext",NA,NA,"Ext"
"11561",2022-04-01 17:00:00,2022-04-01,1899-12-31 17:00:00,"T_17",13.37973,"Ext",NA,NA,"Ext"
"11562",2022-04-01 17:15:00,2022-04-01,1899-12-31 17:15:00,"T_17",13.549424,"Ext",NA,NA,"Ext"
"11563",2022-04-01 17:30:00,2022-04-01,1899-12-31 17:30:00,"T_17",13.18009,"Ext",NA,NA,"Ext"
"11564",2022-04-01 17:45:00,2022-04-01,1899-12-31 17:45:00,"T_17",13.339802,"Ext",NA,NA,"Ext"
"11565",2022-04-01 18:00:00,2022-04-01,1899-12-31 18:00:00,"T_17",13.439622,"Ext",NA,NA,"Ext"
"11566",2022-04-01 18:15:00,2022-04-01,1899-12-31 18:15:00,"T_17",13.499514,"Ext",NA,NA,"Ext"
"11567",2022-04-01 18:30:00,2022-04-01,1899-12-31 18:30:00,"T_17",12.850684,"Ext",NA,NA,"Ext"
"11568",2022-04-01 18:45:00,2022-04-01,1899-12-31 18:45:00,"T_17",13.150144,"Ext",NA,NA,"Ext"
"11569",2022-04-01 19:00:00,2022-04-01,1899-12-31 19:00:00,"T_17",12.940522,"Ext",NA,NA,"Ext"
"11570",2022-04-01 19:15:00,2022-04-01,1899-12-31 19:15:00,"T_17",12.611116,"Ext",NA,NA,"Ext"
"11571",2022-04-01 19:30:00,2022-04-01,1899-12-31 19:30:00,"T_17",12.63108,"Ext",NA,NA,"Ext"
"11572",2022-04-01 19:45:00,2022-04-01,1899-12-31 19:45:00,"T_17",12.451404,"Ext",NA,NA,"Ext"
"11573",2022-04-01 20:00:00,2022-04-01,1899-12-31 20:00:00,"T_17",12.241782,"Ext",NA,NA,"Ext"
"11574",2022-04-01 20:15:00,2022-04-01,1899-12-31 20:15:00,"T_17",11.922358,"Ext",NA,NA,"Ext"
"11575",2022-04-01 20:30:00,2022-04-01,1899-12-31 20:30:00,"T_17",11.473168,"Ext",NA,NA,"Ext"
"11576",2022-04-01 20:45:00,2022-04-01,1899-12-31 20:45:00,"T_17",10.93414,"Ext",NA,NA,"Ext"
"11577",2022-04-01 21:00:00,2022-04-01,1899-12-31 21:00:00,"T_17",10.145562,"Ext",NA,NA,"Ext"
"11578",2022-04-01 21:15:00,2022-04-01,1899-12-31 21:15:00,"T_17",9.616516,"Ext",NA,NA,"Ext"
"11579",2022-04-01 21:30:00,2022-04-01,1899-12-31 21:30:00,"T_17",9.756264,"Ext",NA,NA,"Ext"
"11580",2022-04-01 21:45:00,2022-04-01,1899-12-31 21:45:00,"T_17",9.576588,"Ext",NA,NA,"Ext"
"11581",2022-04-01 22:00:00,2022-04-01,1899-12-31 22:00:00,"T_17",9.207254,"Ext",NA,NA,"Ext"
"11582",2022-04-01 22:15:00,2022-04-01,1899-12-31 22:15:00,"T_17",9.03756,"Ext",NA,NA,"Ext"
"11583",2022-04-01 22:30:00,2022-04-01,1899-12-31 22:30:00,"T_17",9.017596,"Ext",NA,NA,"Ext"
"11584",2022-04-01 22:45:00,2022-04-01,1899-12-31 22:45:00,"T_17",8.308874,"Ext",NA,NA,"Ext"
"11585",2022-04-01 23:00:00,2022-04-01,1899-12-31 23:00:00,"T_17",8.08927,"Ext",NA,NA,"Ext"
"11586",2022-04-01 23:15:00,2022-04-01,1899-12-31 23:15:00,"T_17",8.328838,"Ext",NA,NA,"Ext"
"11587",2022-04-01 23:30:00,2022-04-01,1899-12-31 23:30:00,"T_17",8.508514,"Ext",NA,NA,"Ext"
"11588",2022-04-01 23:45:00,2022-04-01,1899-12-31 23:45:00,"T_17",8.049342,"Ext",NA,NA,"Ext"
"11589",2022-04-01,2022-04-01,1899-12-31,"T_17",8.408694,"Ext",NA,NA,"Ext"
"11590",2022-04-02 00:15:00,2022-04-02,1899-12-31 00:15:00,"T_17",8.019396,"Ext",NA,NA,"Ext"
"11591",2022-04-02 00:30:00,2022-04-02,1899-12-31 00:30:00,"T_17",7.93954,"Ext",NA,NA,"Ext"
"11592",2022-04-02 00:45:00,2022-04-02,1899-12-31 00:45:00,"T_17",8.109234,"Ext",NA,NA,"Ext"
"11593",2022-04-02 01:00:00,2022-04-02,1899-12-31 01:00:00,"T_17",7.899612,"Ext",NA,NA,"Ext"
"11594",2022-04-02 01:15:00,2022-04-02,1899-12-31 01:15:00,"T_17",7.779828,"Ext",NA,NA,"Ext"
"11595",2022-04-02 01:30:00,2022-04-02,1899-12-31 01:30:00,"T_17",7.709954,"Ext",NA,NA,"Ext"
