date;parcelle;bloc;variete;culture;plante;nb_feuille;H_fev;d_collet;h_tige;weight_fresh;weight_dry;h-tige 2;H_tige_verte;nb_piqures;Piqures;Pollen_beetle;splitting;nb_ramification;bushy;Tortuotype;tortuo_A;tortuo_B;tortuo_C
26.06.2023;52;2;4;asso;7;na;;na;na;;;na;#VALEUR!;na;1;;0;12;0;;;;
26.06.2023;52;2;4;asso;8;na;;na;na;;;na;#VALEUR!;na;1;;0;10;0;;;;
26.06.2023;52;2;4;asso;9;na;;na;na;;;na;#VALEUR!;na;1;;0;9;0;;;;
26.06.2023;52;2;4;asso;10;na;;na;na;;;na;#VALEUR!;na;1;;1;8;0;;;;
26.06.2023;52;2;4;asso;11;na;;na;na;;;na;#VALEUR!;na;1;;0;9;0;;;;
26.06.2023;52;2;4;asso;12;na;;na;na;;;na;#VALEUR!;na;1;;0;24;0;;;;
26.06.2023;52;2;4;asso;13;na;;na;na;;;na;#VALEUR!;na;1;;0;4;0;;;;
26.06.2023;52;2;4;asso;14;na;;na;na;;;na;#VALEUR!;na;1;;0;9;0;;;;
26.06.2023;52;2;4;asso;15;na;;na;na;;;na;#VALEUR!;na;1;;0;8;0;;;;
26.06.2023;52;2;1;asso;1;na;;na;na;;;na;#VALEUR!;na;1;;0;11;0;;;;
26.06.2023;52;2;1;asso;2;na;;na;na;;;na;#VALEUR!;na;1;;0;4;0;;;;
26.06.2023;52;2;1;asso;3;na;;na;na;;;na;#VALEUR!;na;1;;0;8;0;;;;
26.06.2023;52;2;1;asso;4;na;;na;na;;;na;#VALEUR!;na;1;;1;17;0;;;;
26.06.2023;52;2;1;asso;5;na;;na;na;;;na;#VALEUR!;na;1;;0;13;0;;;;
26.06.2023;52;2;1;asso;6;na;;na;na;;;na;#VALEUR!;na;1;;0;14;0;;;;
26.06.2023;52;2;1;asso;7;na;;na;na;;;na;#VALEUR!;na;1;;0;13;0;;;;
26.06.2023;52;2;1;asso;8;na;;na;na;;;na;#VALEUR!;na;1;;0;12;0;;;;
26.06.2023;52;2;1;asso;9;na;;na;na;;;na;#VALEUR!;na;1;;1;14;0;;;;
26.06.2023;52;2;1;asso;10;na;;na;na;;;na;#VALEUR!;na;1;;0;10;0;;;;
26.06.2023;52;2;1;asso;11;na;;na;na;;;na;#VALEUR!;na;1;;1;15;0;;;;
26.06.2023;52;2;1;asso;12;na;;na;na;;;na;#VALEUR!;na;1;;0;5;0;;;;
26.06.2023;52;2;1;asso;13;na;;na;na;;;na;#VALEUR!;na;1;;0;13;0;;;;
26.06.2023;52;2;1;asso;14;na;;na;na;;;na;#VALEUR!;na;1;;0;9;0;;;;
26.06.2023;52;2;1;asso;15;na;;na;na;;;na;#VALEUR!;na;1;;0;14;0;;;;
26.06.2023;52;2;2;asso;1;na;;na;na;;;na;#VALEUR!;na;1;;0;0;1;;;;
26.06.2023;52;2;2;asso;2;na;;na;na;;;na;#VALEUR!;na;1;;0;4;0;;;;
26.06.2023;52;2;2;asso;3;na;;na;na;;;na;#VALEUR!;na;1;;0;5;0;;;;
26.06.2023;52;2;2;asso;4;na;;na;na;;;na;#VALEUR!;na;1;;0;0;1;;;;
26.06.2023;52;2;2;asso;5;na;;na;na;;;na;#VALEUR!;na;1;;0;0;1;;;;
26.06.2023;52;2;2;asso;6;na;;na;na;;;na;#VALEUR!;na;1;;0;4;0;;;;
26.06.2023;52;2;2;asso;7;na;;na;na;;;na;#VALEUR!;na;1;;0;0;1;;;;
26.06.2023;52;2;2;asso;8;na;;na;na;;;na;#VALEUR!;na;1;;0;11;0;;;;
26.06.2023;52;2;2;asso;9;na;;na;na;;;na;#VALEUR!;na;1;;1;15;0;;;;
26.06.2023;52;2;2;asso;10;na;;na;na;;;na;#VALEUR!;na;1;;0;0;1;;;;
26.06.2023;52;2;2;asso;11;na;;na;na;;;na;#VALEUR!;na;1;;0;10;0;;;;
26.06.2023;52;2;2;asso;12;na;;na;na;;;na;#VALEUR!;na;1;;0;11;0;;;;
26.06.2023;52;2;2;asso;13;na;;na;na;;;na;#VALEUR!;na;1;;0;0;1;;;;
26.06.2023;52;2;2;asso;14;na;;na;na;;;na;#VALEUR!;na;1;;0;10;0;;;;
26.06.2023;52;2;2;asso;15;na;;na;na;;;na;#VALEUR!;na;1;;0;0;1;;;;
26.06.2023;52;3;3;mono;1;na;;na;na;;;na;#VALEUR!;na;1;;0;0;1;;;;
26.06.2023;52;3;3;mono;2;na;;na;na;;;na;#VALEUR!;na;1;;0;9;0;;;;
26.06.2023;52;3;3;mono;3;na;;na;na;;;na;#VALEUR!;na;1;;0;0;1;;;;
26.06.2023;52;3;3;mono;4;na;;na;na;;;na;#VALEUR!;na;1;;0;0;1;;;;
26.06.2023;52;3;3;mono;5;na;;na;na;;;na;#VALEUR!;na;1;;0;6;0;;;;
26.06.2023;52;3;3;mono;6;na;;na;na;;;na;#VALEUR!;na;1;;0;0;1;;;;
26.06.2023;52;3;3;mono;7;na;;na;na;;;na;#VALEUR!;na;1;;0;16;0;;;;
26.06.2023;52;3;3;mono;8;na;;na;na;;;na;#VALEUR!;na;1;;0;0;1;;;;
26.06.2023;52;3;3;mono;9;na;;na;na;;;na;#VALEUR!;na;1;;0;0;1;;;;
26.06.2023;52;3;3;mono;10;na;;na;na;;;na;#VALEUR!;na;1;;0;0;1;;;;
26.06.2023;52;3;3;mono;11;na;;na;na;;;na;#VALEUR!;na;1;;0;0;1;;;;
26.06.2023;52;3;3;mono;12;na;;na;na;;;na;#VALEUR!;na;1;;1;14;0;;;;
26.06.2023;52;3;3;mono;13;na;;na;na;;;na;#VALEUR!;na;1;;0;4;0;;;;
26.06.2023;52;3;3;mono;14;na;;na;na;;;na;#VALEUR!;na;1;;1;0;1;;;;
26.06.2023;52;3;3;mono;15;na;;na;na;;;na;#VALEUR!;na;1;;0;4;0;;;;
26.06.2023;52;3;4;mono;1;na;;na;na;;;na;#VALEUR!;na;1;;0;0;1;;;;
26.06.2023;52;3;4;mono;2;na;;na;na;;;na;#VALEUR!;na;1;;0;0;1;;;;
26.06.2023;52;3;4;mono;3;na;;na;na;;;na;#VALEUR!;na;1;;0;0;1;;;;
26.06.2023;52;3;4;mono;4;na;;na;na;;;na;#VALEUR!;na;1;;0;9;0;;;;
26.06.2023;52;3;4;mono;5;na;;na;na;;;na;#VALEUR!;na;1;;0;0;1;;;;
26.06.2023;52;3;4;mono;6;na;;na;na;;;na;#VALEUR!;na;1;;0;0;1;;;;
26.06.2023;52;3;4;mono;7;na;;na;na;;;na;#VALEUR!;na;1;;0;0;1;;;;
26.06.2023;52;3;4;mono;8;na;;na;na;;;na;#VALEUR!;na;1;;0;0;1;;;;
26.06.2023;52;3;4;mono;9;na;;na;na;;;na;#VALEUR!;na;1;;0;0;1;;;;
26.06.2023;52;3;4;mono;10;na;;na;na;;;na;#VALEUR!;na;1;;0;0;1;;;;
26.06.2023;52;3;4;mono;11;na;;na;na;;;na;#VALEUR!;na;1;;0;0;1;;;;
26.06.2023;52;3;4;mono;12;na;;na;na;;;na;#VALEUR!;na;1;;0;0;1;;;;
26.06.2023;52;3;4;mono;13;na;;na;na;;;na;#VALEUR!;na;1;;0;0;1;;;;
26.06.2023;52;3;4;mono;14;na;;na;na;;;na;#VALEUR!;na;1;;0;0;1;;;;
26.06.2023;52;3;4;mono;15;na;;na;na;;;na;#VALEUR!;na;1;;0;3;0;;;;
26.06.2023;52;3;2;mono;1;na;;na;na;;;na;#VALEUR!;na;1;;0;0;1;;;;
26.06.2023;52;3;2;mono;2;na;;na;na;;;na;#VALEUR!;na;1;;0;0;1;;;;
26.06.2023;52;3;2;mono;3;na;;na;na;;;na;#VALEUR!;na;1;;0;0;1;;;;
26.06.2023;52;3;2;mono;4;na;;na;na;;;na;#VALEUR!;na;1;;0;0;1;;;;
26.06.2023;52;3;2;mono;5;na;;na;na;;;na;#VALEUR!;na;1;;0;0;1;;;;
26.06.2023;52;3;2;mono;6;na;;na;na;;;na;#VALEUR!;na;1;;0;0;1;;;;
26.06.2023;52;3;2;mono;7;na;;na;na;;;na;#VALEUR!;na;1;;0;0;1;;;;
26.06.2023;52;3;2;mono;8;na;;na;na;;;na;#VALEUR!;na;1;;0;0;1;;;;
26.06.2023;52;3;2;mono;9;na;;na;na;;;na;#VALEUR!;na;1;;0;0;1;;;;
26.06.2023;52;3;2;mono;10;na;;na;na;;;na;#VALEUR!;na;1;;0;0;1;;;;
26.06.2023;52;3;2;mono;11;na;;na;na;;;na;#VALEUR!;na;1;;0;0;1;;;;
26.06.2023;52;3;2;mono;12;na;;na;na;;;na;#VALEUR!;na;1;;0;0;1;;;;
26.06.2023;52;3;2;mono;13;na;;na;na;;;na;#VALEUR!;na;1;;0;0;1;;;;
26.06.2023;52;3;2;mono;14;na;;na;na;;;na;#VALEUR!;na;1;;0;0;1;;;;
26.06.2023;52;3;2;mono;15;na;;na;na;;;na;#VALEUR!;na;1;;0;0;1;;;;
26.06.2023;52;3;1;mono;1;na;;na;na;;;na;#VALEUR!;na;1;;0;0;1;;;;
26.06.2023;52;3;1;mono;2;na;;na;na;;;na;#VALEUR!;na;1;;0;0;1;;;;
26.06.2023;52;3;1;mono;3;na;;na;na;;;na;#VALEUR!;na;1;;0;0;1;;;;
26.06.2023;52;3;1;mono;4;na;;na;na;;;na;#VALEUR!;na;1;;0;0;1;;;;
26.06.2023;52;3;1;mono;5;na;;na;na;;;na;#VALEUR!;na;1;;0;0;1;;;;
26.06.2023;52;3;1;mono;6;na;;na;na;;;na;#VALEUR!;na;1;;0;0;1;;;;
26.06.2023;52;3;1;mono;7;na;;na;na;;;na;#VALEUR!;na;1;;0;0;1;;;;
26.06.2023;52;3;1;mono;8;na;;na;na;;;na;#VALEUR!;na;1;;0;0;1;;;;
26.06.2023;52;3;1;mono;9;na;;na;na;;;na;#VALEUR!;na;1;;0;0;1;;;;
26.06.2023;52;3;1;mono;10;na;;na;na;;;na;#VALEUR!;na;1;;0;0;1;;;;
26.06.2023;52;3;1;mono;11;na;;na;na;;;na;#VALEUR!;na;1;;0;0;1;;;;
26.06.2023;52;3;1;mono;12;na;;na;na;;;na;#VALEUR!;na;1;;0;0;1;;;;
26.06.2023;52;3;1;mono;13;na;;na;na;;;na;#VALEUR!;na;1;;0;0;1;;;;
26.06.2023;52;3;1;mono;14;na;;na;na;;;na;#VALEUR!;na;1;;0;0;1;;;;
26.06.2023;52;3;1;mono;15;na;;na;na;;;na;#VALEUR!;na;1;;0;0;1;;;;
26.09.2023;19;1;1;mono;1;7;0;;;;;;0;;0;;;;;;;;
26.09.2023;19;1;1;mono;2;8;0;;;;;;0;;0;;;;;;;;
26.09.2023;19;1;1;mono;3;8;0;;;;;;0;;0;;;;;;;;
26.09.2023;19;1;1;mono;4;7;0;;;;;;0;;0;;;;;;;;
26.09.2023;19;1;1;mono;5;7;0;;;;;;0;;0;;;;;;;;
26.09.2023;19;1;1;mono;6;7;0;3.11;;;;;0;;0;;;;;;;;
26.09.2023;19;1;1;mono;7;8;0;9.24;;;;;0;;0;;;;;;;;
26.09.2023;19;1;1;mono;8;9;0;8.75;;;;;0;;0;;;;;;;;
26.09.2023;19;1;1;mono;9;10;0;;;;;;0;;0;;;;;;;;
26.09.2023;19;1;1;mono;10;10;0;;;;;;0;;0;;;;;;;;
26.09.2023;19;1;1;mono;11;9;0;;;;;;0;;0;;;;;;;;
26.09.2023;19;1;1;mono;12;5;0;;;;;;0;;0;;;;;;;;
26.09.2023;19;1;1;mono;13;10;0;;;;;;0;;0;;;;;;;;
26.09.2023;19;1;1;mono;14;8;0;12.35;;;;;0;;0;;;;;;;;
26.09.2023;19;1;1;mono;15;6;0;8.01;;;;;0;;0;;;;;;;;
26.09.2023;19;1;1;mono;16;6;0;7.08;;;;;0;;0;;;;;;;;
26.09.2023;19;1;1;mono;17;9;0;9.63;;;;;0;;0;;;;;;;;
26.09.2023;19;1;1;mono;18;8;0;8.58;;;;;0;;0;;;;;;;;
26.09.2023;19;1;1;mono;19;8;0;8.01;;;;;0;;0;;;;;;;;
26.09.2023;19;1;1;mono;20;8;0;;;;;;0;;0;;;;;;;;
26.09.2023;19;1;1;mono;21;9;0;;;;;;0;;0;;;;;;;;
26.09.2023;19;1;1;mono;22;8;0;;;;;;0;;0;;;;;;;;
26.09.2023;19;1;1;mono;23;8;0;;;;;;0;;0;;;;;;;;
26.09.2023;19;1;1;mono;24;6;0;;;;;;0;;0;;;;;;;;
26.09.2023;19;1;2;mono;1;10;0;;;;;;0;;0;;;;;;;;
26.09.2023;19;1;2;mono;2;7;0;;;;;;0;;0;;;;;;;;
26.09.2023;19;1;2;mono;3;9;0;;;;;;0;;0;;;;;;;;
26.09.2023;19;1;2;mono;4;7;0;;;;;;0;;0;;;;;;;;
26.09.2023;19;1;2;mono;5;6;0;;;;;;0;;0;;;;;;;;
26.09.2023;19;1;2;mono;6;8;0;10.19;;;;;0;;0;;;;;;;;
26.09.2023;19;1;2;mono;7;8;0;6.07;;;;;0;;0;;;;;;;;
26.09.2023;19;1;2;mono;8;7;0;7.72;;;;;0;;0;;;;;;;;
26.09.2023;19;1;2;mono;9;10;0;;;;;;0;;0;;;;;;;;
26.09.2023;19;1;2;mono;10;8;0;;;;;;0;;0;;;;;;;;
26.09.2023;19;1;2;mono;11;9;0;;;;;;0;;0;;;;;;;;
26.09.2023;19;1;2;mono;12;7;0;;;;;;0;;0;;;;;;;;
26.09.2023;19;1;2;mono;13;9;0;;;;;;0;;0;;;;;;;;
26.09.2023;19;1;2;mono;14;8;0;10.48;;;;;0;;0;;;;;;;;
26.09.2023;19;1;2;mono;15;7;0;5.48;;;;;0;;0;;;;;;;;
26.09.2023;19;1;2;mono;16;9;0;12.51;;;;;0;;0;;;;;;;;
26.09.2023;19;1;2;mono;17;8;0;8.01;;;;;0;;0;;;;;;;;
26.09.2023;19;1;2;mono;18;7;0;6.17;;;;;0;;0;;;;;;;;
26.09.2023;19;1;2;mono;19;7;0;6.2;;;;;0;;0;;;;;;;;
26.09.2023;19;1;2;mono;20;10;0;;;;;;0;;0;;;;;;;;
26.09.2023;19;1;2;mono;21;7;0;;;;;;0;;0;;;;;;;;
26.09.2023;19;1;2;mono;22;7;0;;;;;;0;;0;;;;;;;;
26.09.2023;19;1;2;mono;23;9;0;;;;;;0;;0;;;;;;;;
26.09.2023;19;1;2;mono;24;6;0;;;;;;0;;0;;;;;;;;
26.09.2023;19;1;3;mono;1;8;0;;;;;;0;;0;;;;;;;;
26.09.2023;19;1;3;mono;2;9;0;;;;;;0;;0;;;;;;;;
26.09.2023;19;1;3;mono;3;5;0;;;;;;0;;0;;;;;;;;
26.09.2023;19;1;3;mono;4;8;0;;;;;;0;;0;;;;;;;;
26.09.2023;19;1;3;mono;5;8;0;;;;;;0;;0;;;;;;;;
26.09.2023;19;1;3;mono;6;9;0;13.26;;;;;0;;0;;;;;;;;
26.09.2023;19;1;3;mono;7;8;0;12.9;;;;;0;;0;;;;;;;;
26.09.2023;19;1;3;mono;8;6;0;8.85;;;;;0;;0;;;;;;;;
26.09.2023;19;1;3;mono;9;8;0;;;;;;0;;0;;;;;;;;
26.09.2023;19;1;3;mono;10;8;0;;;;;;0;;0;;;;;;;;
26.09.2023;19;1;3;mono;11;9;0;;;;;;0;;0;;;;;;;;
26.09.2023;19;1;3;mono;12;9;0;;;;;;0;;0;;;;;;;;
26.09.2023;19;1;3;mono;13;8;0;;;;;;0;;0;;;;;;;;
26.09.2023;19;1;3;mono;14;9;0;12.56;;;;;0;;0;;;;;;;;
26.09.2023;19;1;3;mono;15;7;0;3.74;;;;;0;;0;;;;;;;;
26.09.2023;19;1;3;mono;16;7;0;6.48;;;;;0;;0;;;;;;;;
26.09.2023;19;1;3;mono;17;9;0;12.31;;;;;0;;0;;;;;;;;
26.09.2023;19;1;3;mono;18;8;0;8.93;;;;;0;;0;;;;;;;;
26.09.2023;19;1;3;mono;19;9;0;12.39;;;;;0;;0;;;;;;;;
26.09.2023;19;1;3;mono;20;9;0;;;;;;0;;0;;;;;;;;
26.09.2023;19;1;3;mono;21;9;0;;;;;;0;;0;;;;;;;;
26.09.2023;19;1;3;mono;22;8;0;;;;;;0;;0;;;;;;;;
26.09.2023;19;1;3;mono;23;9;0;;;;;;0;;0;;;;;;;;
26.09.2023;19;1;3;mono;24;7;0;;;;;;0;;0;;;;;;;;
26.09.2023;19;1;1;asso;1;10;36;;;;;;0;;0;;;;;;;;
26.09.2023;19;1;1;asso;2;8;2;;;;;;0;;0;;;;;;;;
26.09.2023;19;1;1;asso;3;4;7;;;;;;0;;0;;;;;;;;
26.09.2023;19;1;1;asso;4;9;31;;;;;;0;;0;;;;;;;;
26.09.2023;19;1;1;asso;5;8;;;;;;;0;;0;;;;;;;;
26.09.2023;19;1;1;asso;6;7;;7.39;;;;;0;;0;;;;;;;;
26.09.2023;19;1;1;asso;7;7;29;5.84;;;;;0;;0;;;;;;;;
26.09.2023;19;1;1;asso;8;8;29;8.14;;;;;0;;0;;;;;;;;
26.09.2023;19;1;1;asso;9;11;27;;;;;;0;;0;;;;;;;;
26.09.2023;19;1;1;asso;10;8;20;;;;;;0;;0;;;;;;;;
26.09.2023;19;1;1;asso;11;9;21;;;;;;0;;0;;;;;;;;
26.09.2023;19;1;1;asso;12;9;26;;;;;;0;;0;;;;;;;;
26.09.2023;19;1;1;asso;13;9;;;;;;;0;;0;;;;;;;;
26.09.2023;19;1;1;asso;14;11;;15.44;;;;;0;;0;;;;;;;;
26.09.2023;19;1;1;asso;15;8;;9.31;;;;;0;;0;;;;;;;;
26.09.2023;19;1;1;asso;16;9;;10.69;;;;;0;;0;;;;;;;;
26.09.2023;19;1;1;asso;17;7;30;5;;;;;0;;0;;;;;;;;
26.09.2023;19;1;1;asso;18;4;25;2.97;;;;;0;;0;;;;;;;;
26.09.2023;19;1;1;asso;19;9;29;14;;;;;0;;0;;;;;;;;
26.09.2023;19;1;1;asso;20;8;22;;;;;;0;;0;;;;;;;;
26.09.2023;19;1;1;asso;21;8;26;;;;;;0;;0;;;;;;;;
26.09.2023;19;1;1;asso;22;6;25;;;;;;0;;0;;;;;;;;
26.09.2023;19;1;1;asso;23;7;;;;;;;0;;0;;;;;;;;
26.09.2023;19;1;1;asso;24;7;;;;;;;0;;0;;;;;;;;
26.09.2023;19;1;2;asso;1;5;31;;;;;;0;;0;;;;;;;;
26.09.2023;19;1;2;asso;2;9;29;;;;;;0;;0;;;;;;;;
26.09.2023;19;1;2;asso;3;5;20;;;;;;0;;0;;;;;;;;
26.09.2023;19;1;2;asso;4;6;;;;;;;0;;0;;;;;;;;
26.09.2023;19;1;2;asso;5;8;;;;;;;0;;0;;;;;;;;
26.09.2023;19;1;2;asso;6;9;19;9.33;;;;;0;;0;;;;;;;;
26.09.2023;19;1;2;asso;7;8;15;6.64;;;;;0;;0;;;;;;;;
26.09.2023;19;1;2;asso;8;5;22;3.14;;;;;0;;0;;;;;;;;
26.09.2023;19;1;2;asso;9;8;26;;;;;;0;;0;;;;;;;;
26.09.2023;19;1;2;asso;10;7;16;;;;;;0;;0;;;;;;;;
26.09.2023;19;1;2;asso;11;7;19;;;;;;0;;0;;;;;;;;
26.09.2023;19;1;2;asso;12;8;;;;;;;0;;0;;;;;;;;
26.09.2023;19;1;2;asso;13;7;;;;;;;0;;0;;;;;;;;
26.09.2023;19;1;2;asso;14;6;;2.7;;;;;0;;0;;;;;;;;
26.09.2023;19;1;2;asso;15;8;;8.11;;;;;0;;0;;;;;;;;
26.09.2023;19;1;2;asso;16;7;;8.24;;;;;0;;0;;;;;;;;
26.09.2023;19;1;2;asso;17;8;30;5.26;;;;;0;;0;;;;;;;;
26.09.2023;19;1;2;asso;18;8;22;6.37;;;;;0;;0;;;;;;;;
26.09.2023;19;1;2;asso;19;7;29;10.85;;;;;0;;0;;;;;;;;
26.09.2023;19;1;2;asso;20;8;;;;;;;0;;0;;;;;;;;
26.09.2023;19;1;2;asso;21;9;;;;;;;0;;0;;;;;;;;
26.09.2023;19;1;2;asso;22;6;19;;;;;;0;;0;;;;;;;;
26.09.2023;19;1;2;asso;23;9;21;;;;;;0;;0;;;;;;;;
26.09.2023;19;1;2;asso;24;6;20;;;;;;0;;0;;;;;;;;
26.09.2023;19;1;3;asso;1;9;34;;;;;;0;;0;;;;;;;;
26.09.2023;19;1;3;asso;2;7;31;;;;;;0;;0;;;;;;;;
26.09.2023;19;1;3;asso;3;7;15;;;;;;0;;0;;;;;;;;
26.09.2023;19;1;3;asso;4;9;;;;;;;0;;0;;;;;;;;
26.09.2023;19;1;3;asso;5;9;;;;;;;0;;0;;;;;;;;
26.09.2023;19;1;3;asso;6;8;23;6.18;;;;;0;;0;;;;;;;;
26.09.2023;19;1;3;asso;7;7;27;7.03;;;;;0;;0;;;;;;;;
26.09.2023;19;1;3;asso;8;7;25;8.21;;;;;0;;0;;;;;;;;
26.09.2023;19;1;3;asso;9;8;31;;;;;;0;;0;;;;;;;;
26.09.2023;19;1;3;asso;10;9;28;;;;;;0;;0;;;;;;;;
26.09.2023;19;1;3;asso;11;7;25;;;;;;0;;0;;;;;;;;
26.09.2023;19;1;3;asso;12;8;;;;;;;0;;0;;;;;;;;
26.09.2023;19;1;3;asso;13;4;;;;;;;0;;0;;;;;;;;
26.09.2023;19;1;3;asso;14;5;;4.01;;;;;0;;0;;;;;;;;
26.09.2023;19;1;3;asso;15;7;;10.52;;;;;0;;0;;;;;;;;
26.09.2023;19;1;3;asso;16;7;;10.79;;;;;0;;0;;;;;;;;
26.09.2023;19;1;3;asso;17;8;34;8.04;;;;;0;;0;;;;;;;;
26.09.2023;19;1;3;asso;18;7;24;6.98;;;;;0;;0;;;;;;;;
26.09.2023;19;1;3;asso;19;6;24;6.45;;;;;0;;0;;;;;;;;
26.09.2023;19;1;3;asso;20;7;13;;;;;;0;;0;;;;;;;;
26.09.2023;19;1;3;asso;21;5;23;;;;;;0;;0;;;;;;;;
26.09.2023;19;1;3;asso;22;6;19;;;;;;0;;0;;;;;;;;
26.09.2023;19;1;3;asso;23;6;;;;;;;0;;0;;;;;;;;
26.09.2023;19;1;3;asso;24;6;;;;;;;0;;0;;;;;;;;
26.09.2023;19;2;2;mono;1;8;0;;;;;;0;;0;;;;;;;;
26.09.2023;19;2;2;mono;2;8;0;;;;;;0;;0;;;;;;;;
26.09.2023;19;2;2;mono;3;7;0;;;;;;0;;0;;;;;;;;
26.09.2023;19;2;2;mono;4;9;0;;;;;;0;;0;;;;;;;;
26.09.2023;19;2;2;mono;5;8;0;;;;;;0;;0;;;;;;;;
26.09.2023;19;2;2;mono;6;8;0;13.06;;;;;0;;0;;;;;;;;
26.09.2023;19;2;2;mono;7;8;0;8.05;;;;;0;;0;;;;;;;;
26.09.2023;19;2;2;mono;8;8;0;4.75;;;;;0;;0;;;;;;;;
26.09.2023;19;2;2;mono;9;10;0;;;;;;0;;0;;;;;;;;
26.09.2023;19;2;2;mono;10;7;0;;;;;;0;;0;;;;;;;;
26.09.2023;19;2;2;mono;11;8;0;;;;;;0;;0;;;;;;;;
26.09.2023;19;2;2;mono;12;10;0;;;;;;0;;0;;;;;;;;
26.09.2023;19;2;2;mono;13;7;0;;;;;;0;;0;;;;;;;;
26.09.2023;19;2;2;mono;14;8;0;8.65;;;;;0;;0;;;;;;;;
26.09.2023;19;2;2;mono;15;9;0;13.81;;;;;0;;0;;;;;;;;
26.09.2023;19;2;2;mono;16;7;0;4.92;;;;;0;;0;;;;;;;;
26.09.2023;19;2;2;mono;17;7;0;5.62;;;;;0;;0;;;;;;;;
26.09.2023;19;2;2;mono;18;8;0;7.6;;;;;0;;0;;;;;;;;
26.09.2023;19;2;2;mono;19;8;0;6.72;;;;;0;;0;;;;;;;;
26.09.2023;19;2;2;mono;20;8;0;;;;;;0;;0;;;;;;;;
26.09.2023;19;2;2;mono;21;9;0;;;;;;0;;0;;;;;;;;
26.09.2023;19;2;2;mono;22;7;0;;;;;;0;;0;;;;;;;;
26.09.2023;19;2;2;mono;23;7;0;;;;;;0;;0;;;;;;;;
26.09.2023;19;2;2;mono;24;7;0;;;;;;0;;0;;;;;;;;
26.09.2023;19;2;1;mono;1;5;0;;;;;;0;;0;;;;;;;;
26.09.2023;19;2;1;mono;2;8;0;;;;;;0;;0;;;;;;;;
26.09.2023;19;2;1;mono;3;8;0;;;;;;0;;0;;;;;;;;
26.09.2023;19;2;1;mono;4;7;0;;;;;;0;;0;;;;;;;;
26.09.2023;19;2;1;mono;5;8;0;;;;;;0;;0;;;;;;;;
26.09.2023;19;2;1;mono;6;5;0;4.82;;;;;0;;0;;;;;;;;
26.09.2023;19;2;1;mono;7;8;0;6.61;;;;;0;;0;;;;;;;;
26.09.2023;19;2;1;mono;8;6;0;3.57;;;;;0;;0;;;;;;;;
26.09.2023;19;2;1;mono;9;10;0;;;;;;0;;0;;;;;;;;
26.09.2023;19;2;1;mono;10;6;0;;;;;;0;;0;;;;;;;;
26.09.2023;19;2;1;mono;11;6;0;;;;;;0;;0;;;;;;;;
26.09.2023;19;2;1;mono;12;7;0;;;;;;0;;0;;;;;;;;
26.09.2023;19;2;1;mono;13;7;0;;;;;;0;;0;;;;;;;;
26.09.2023;19;2;1;mono;14;7;0;9.44;;;;;0;;0;;;;;;;;
26.09.2023;19;2;1;mono;15;8;0;7.36;;;;;0;;0;;;;;;;;
26.09.2023;19;2;1;mono;16;7;0;10.17;;;;;0;;0;;;;;;;;
26.09.2023;19;2;1;mono;17;9;0;14.18;;;;;0;;0;;;;;;;;
26.09.2023;19;2;1;mono;18;8;0;7.35;;;;;0;;0;;;;;;;;
26.09.2023;19;2;1;mono;19;7;0;6.47;;;;;0;;0;;;;;;;;
26.09.2023;19;2;1;mono;20;9;0;;;;;;0;;0;;;;;;;;
26.09.2023;19;2;1;mono;21;7;0;;;;;;0;;0;;;;;;;;
26.09.2023;19;2;1;mono;22;5;0;;;;;;0;;0;;;;;;;;
26.09.2023;19;2;1;mono;23;7;0;;;;;;0;;0;;;;;;;;
26.09.2023;19;2;1;mono;24;5;0;;;;;;0;;0;;;;;;;;
26.09.2023;19;2;3;mono;1;5;0;;;;;;0;;0;;;;;;;;
26.09.2023;19;2;3;mono;2;7;0;;;;;;0;;0;;;;;;;;
26.09.2023;19;2;3;mono;3;11;0;;;;;;0;;0;;;;;;;;
26.09.2023;19;2;3;mono;4;8;0;;;;;;0;;0;;;;;;;;
26.09.2023;19;2;3;mono;5;7;0;;;;;;0;;0;;;;;;;;
26.09.2023;19;2;3;mono;6;9;0;15.22;;;;;0;;0;;;;;;;;
26.09.2023;19;2;3;mono;7;7;0;10.84;;;;;0;;0;;;;;;;;
26.09.2023;19;2;3;mono;8;8;0;13.39;;;;;0;;0;;;;;;;;
26.09.2023;19;2;3;mono;9;8;0;;;;;;0;;0;;;;;;;;
26.09.2023;19;2;3;mono;10;9;0;;;;;;0;;0;;;;;;;;
26.09.2023;19;2;3;mono;11;7;0;;;;;;0;;0;;;;;;;;
26.09.2023;19;2;3;mono;12;8;0;;;;;;0;;0;;;;;;;;
26.09.2023;19;2;3;mono;13;10;0;;;;;;0;;0;;;;;;;;
26.09.2023;19;2;3;mono;14;7;0;11.84;;;;;0;;0;;;;;;;;
26.09.2023;19;2;3;mono;15;7;0;9.36;;;;;0;;0;;;;;;;;
26.09.2023;19;2;3;mono;16;8;0;13.69;;;;;0;;0;;;;;;;;
26.09.2023;19;2;3;mono;17;7;0;9.82;;;;;0;;0;;;;;;;;
26.09.2023;19;2;3;mono;18;7;0;12.83;;;;;0;;0;;;;;;;;
26.09.2023;19;2;3;mono;19;10;0;14.84;;;;;0;;0;;;;;;;;
26.09.2023;19;2;3;mono;20;10;0;;;;;;0;;0;;;;;;;;
